"id_droits_agent","id_agent","code_service","libelle_service","date_modification","version","id_service_ads"
"5397","9003264","ECCD","DEPEV Subdivision Espaces Verts","2015-06-15T08:22:55.935","1","NULL"
"3787","9004979","DAGD","DPM Plateforme Technique Opérationnelle","2015-03-13T14:09:03.489","10","NULL"
"4809","9005211","EBFC","DEVEA Subdivision Exploitation Voirie","2015-03-13T14:09:03.519","6","NULL"
"4818","9004529","EBFC","DEVEA Subdivision Exploitation Voirie","2015-03-13T14:09:03.519","6","NULL"
"4819","9005101","EBFC","DEVEA Subdivision Exploitation Voirie","2015-03-13T14:09:03.519","6","NULL"
"4820","9004750","EBFC","DEVEA Subdivision Exploitation Voirie","2015-03-13T14:09:03.519","6","NULL"
"4825","9002353","EBFC","DEVEA Subdivision Exploitation Voirie","2015-03-13T14:09:03.519","6","NULL"
"4826","9003044","EBFC","DEVEA Subdivision Exploitation Voirie","2015-03-13T14:09:03.519","6","NULL"
"4831","9004402","EBFC","DEVEA Subdivision Exploitation Voirie","2015-03-13T14:09:03.519","6","NULL"
"5831","9005555","EBEE","DETVEA Subdivision Travaux Eau et Assainissement","2015-08-03T14:25:37.004","3","NULL"
"5832","9005645","EBEC","DETVEA Subdivision Etudes Eau et Assainissement","2015-08-03T14:25:37.061","3","NULL"
"5845","9005021","EBEB","DETVEA Subdivision Etudes Voirie","2015-08-17T08:36:49.555","4","NULL"
"5843","9005234","EBEB","DETVEA Subdivision Etudes Voirie","2015-08-17T08:32:53.459","6","NULL"
"5844","9005649","EBEB","DETVEA Subdivision Etudes Voirie","2015-08-17T08:32:53.519","6","NULL"
"4832","9005082","EBFC","DEVEA Subdivision Exploitation Voirie","2015-03-13T14:09:03.519","6","NULL"
"4833","9005384","EBFC","DEVEA Subdivision Exploitation Voirie","2015-03-13T14:09:03.519","6","NULL"
"5592","9005665","EBFC","DEVEA Subdivision Exploitation Voirie","2015-06-25T08:33:53.630","6","NULL"
"5336","9005131","DCCB","SED Département Maintenance et Développement","2015-06-05T14:05:22.821","0","NULL"
"5337","9003041","DCCB","SED Département Maintenance et Développement","2015-06-05T14:05:22.893","0","NULL"
"5338","9005641","DCCB","SED Département Maintenance et Développement","2015-06-05T14:05:22.965","0","NULL"
"5339","9004932","DCCA","DSI Service Etudes et Développement","2015-06-05T14:05:23.066","0","NULL"
"5340","9005138","DCCA","DSI Service Etudes et Développement","2015-06-05T14:05:23.127","0","NULL"
"5341","9004117","DCCA","DSI Service Etudes et Développement","2015-06-05T14:05:23.195","0","NULL"
"4985","9005179","EABD","SCAF Section Proximité Intervention","2015-03-25T07:51:41.063","10","NULL"
"4976","9005085","EABE","SCAF Section Administration et Comptable","2015-03-25T07:51:40.482","11","NULL"
"4977","9003631","EABE","SCAF Section Administration et Comptable","2015-03-25T07:51:40.544","9","NULL"
"4978","9003933","EABE","SCAF Section Administration et Comptable","2015-03-25T07:51:40.596","9","NULL"
"5137","9004120","EABE","SCAF Section Administration et Comptable","2015-05-29T11:47:12.037","9","NULL"
"4984","9004312","EABD","SCAF Section Proximité Intervention","2015-03-25T07:51:40.972","9","NULL"
"3789","9004369","DAGD","DPM Plateforme Technique Opérationnelle","2015-03-13T14:09:03.489","10","NULL"
"3791","9005495","DAGD","DPM Plateforme Technique Opérationnelle","2015-03-13T14:09:03.489","10","NULL"
"5746","9004473","ECCD","DEPEV Subdivision Espaces Verts","2015-07-23T14:39:25.955","4","NULL"
"5626","9005217","DEDB","SVS Section Personnel des Ecoles","2015-06-29T07:14:58.896","5","NULL"
"5624","9003730","DEDB","SVS Section Personnel des Ecoles","2015-06-29T07:14:58.773","5","NULL"
"5625","9005546","DEDB","SVS Section Personnel des Ecoles","2015-06-29T07:14:58.832","5","NULL"
"5477","9003160","DEFH","SAPEC Section Titres d'Identité","2015-06-22T07:07:07.973","2","NULL"
"5470","9003318","DEFG","SAPEC Section Guichets-Archives","2015-06-22T07:07:07.544","2","NULL"
"5803","9005708","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-07-28T13:28:22.903","1","NULL"
"5804","9004571","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-07-28T13:28:22.955","1","NULL"
"5805","9005052","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-07-28T13:28:23.005","1","NULL"
"5812","9005150","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-07-28T13:50:06.457","1","NULL"
"5814","9005715","DFCL","SVQ Pôle Vie de la Cité - Insertion et logistique","2015-07-28T13:53:30.339","1","NULL"
"5623","9005646","DEDB","SVS Section Personnel des Ecoles","2015-06-29T07:14:58.712","3","NULL"
"5627","9004621","DEDB","SVS Section Personnel des Ecoles","2015-06-29T07:14:58.953","3","NULL"
"3777","9003384","DAGD","DPM Plateforme Technique Opérationnelle","2015-03-13T14:09:03.489","10","NULL"
"3780","9004228","DAGD","DPM Plateforme Technique Opérationnelle","2015-03-13T14:09:03.489","10","NULL"
"3781","9003785","DAGD","DPM Plateforme Technique Opérationnelle","2015-03-13T14:09:03.489","10","NULL"
"3782","9003506","DAGD","DPM Plateforme Technique Opérationnelle","2015-03-13T14:09:03.489","10","NULL"
"5865","9005678","DAGA","Direction Police municipale","2015-08-27T15:51:12.060","3","NULL"
"5866","9005679","DAGA","Direction Police municipale","2015-08-27T15:51:12.137","3","NULL"
"5867","9005682","DAGA","Direction Police municipale","2015-08-27T15:51:12.189","3","NULL"
"5868","9005683","DAGA","Direction Police municipale","2015-08-27T15:51:12.244","3","NULL"
"5869","9005684","DAGA","Direction Police municipale","2015-08-27T15:51:12.312","3","NULL"
"5870","9005685","DAGA","Direction Police municipale","2015-08-27T15:51:12.364","3","NULL"
"5871","9005686","DAGA","Direction Police municipale","2015-08-27T15:51:12.433","3","NULL"
"5872","9005399","DAGA","Direction Police municipale","2015-08-27T15:51:12.488","3","NULL"
"5873","9005687","DAGA","Direction Police municipale","2015-08-27T15:51:12.540","3","NULL"
"3783","9003789","DAGD","DPM Plateforme Technique Opérationnelle","2015-03-13T14:09:03.489","10","NULL"
"3784","9003714","DAGD","DPM Plateforme Technique Opérationnelle","2015-03-13T14:09:03.489","10","NULL"
"3785","9003719","DAGD","DPM Plateforme Technique Opérationnelle","2015-03-13T14:09:03.489","10","NULL"
"3786","9004226","DAGD","DPM Plateforme Technique Opérationnelle","2015-03-13T14:09:03.489","10","NULL"
"3792","9005496","DAGD","DPM Plateforme Technique Opérationnelle","2015-03-13T14:09:03.489","10","NULL"
"3793","9005491","DAGD","DPM Plateforme Technique Opérationnelle","2015-03-13T14:09:03.489","10","NULL"
"3794","9005490","DAGD","DPM Plateforme Technique Opérationnelle","2015-03-13T14:09:03.489","10","NULL"
"4464","9003966","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-03-13T14:09:03.509","0","NULL"
"5663","9005710","DEFA","DASP Service d'Accueil du Public et de l'Etat Civil","2015-07-21T11:41:57.561","1","NULL"
"4466","9004021","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-03-13T14:09:03.509","0","NULL"
"4467","9005527","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-03-13T14:09:03.509","0","NULL"
"4770","9005200","EBEB","DETVEA Subdivision Etudes Voirie","2015-03-13T14:09:03.518","6","NULL"
"5011","9005054","EBEC","DETVEA Subdivision Etudes Eau et Assainissement","2015-03-30T15:38:41.776","7","NULL"
"4769","9004601","EBEF","DETVEA Bureau Transport Déplacement","2015-03-13T14:09:03.518","6","NULL"
"4777","9005114","EBED","DETVEA Subdivision Travaux Neufs Voirie","2015-03-13T14:09:03.518","6","NULL"
"4780","9003921","EBEE","DETVEA Subdivision Travaux Eau et Assainissement","2015-03-13T14:09:03.518","6","NULL"
"5551","9005136","DBCB","DF SPB Section de la Programmation Budgétaire","2015-06-23T09:13:38.953","9","NULL"
"4439","9004132","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-03-13T14:09:03.508","2","NULL"
"4441","9004278","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-03-13T14:09:03.508","2","NULL"
"5667","9003936","ECDE","SIPRES Section Inspection Alimentaire et Esthétique","2015-07-22T07:16:40.066","6","NULL"
"5568","9005214","DFBB","SAD Section Archives","2015-06-24T14:12:55.127","3","NULL"
"5484","9004607","DEFH","SAPEC Section Titres d'Identité","2015-06-22T07:07:08.458","1","NULL"
"5332","9005659","DDBB","DRH SEFP Section Prévention Santé au Travail","2015-06-05T10:14:22.482","4","NULL"
"4444","9004721","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-03-13T14:09:03.508","2","NULL"
"4602","9004494","DGAB","DAEDU Pôle Administratif et Budgétaire","2015-03-13T14:09:03.512","1","NULL"
"4604","9004934","DGBA","DAEDU Service de la Gestion des Actes d'Urbanisme","2015-03-13T14:09:03.513","1","NULL"
"4536","9004152","DFEB","SMS Section Administrative et Comptable","2015-03-13T14:09:03.511","1","NULL"
"4540","9003839","DFED","SMS Section Animations Sportives","2015-03-13T14:09:03.511","1","NULL"
"5485","9004299","DEFH","SAPEC Section Titres d'Identité","2015-06-22T07:07:08.534","2","NULL"
"5482","9005122","DEFH","SAPEC Section Titres d'Identité","2015-06-22T07:07:08.278","2","NULL"
"5483","9005126","DEFH","SAPEC Section Titres d'Identité","2015-06-22T07:07:08.392","2","NULL"
"4449","9005120","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-03-13T14:09:03.508","2","NULL"
"4457","9005539","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-03-13T14:09:03.509","2","NULL"
"4459","9004870","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-03-13T14:09:03.509","2","NULL"
"4463","9005511","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-03-13T14:09:03.509","2","NULL"
"5333","9005648","DDBB","DRH SEFP Section Prévention Santé au Travail","2015-06-05T10:14:22.544","4","NULL"
"5487","9005270","DEFI","SAPEC Section secrétariat, Accueil et Standard","2015-06-22T07:07:08.656","1","NULL"
"5694","9003139","DFAB","DJCS Pôle Administratif et Budgétaire","2015-07-22T07:36:37.220","2","NULL"
"5809","9005711","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-07-28T13:45:29.263","1","NULL"
"5665","9005017","DAJB","SIPRES Section Administration Générale et Accueil","2015-07-22T07:16:08.139","4","NULL"
"5810","9005522","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-07-28T13:45:29.321","1","NULL"
"5811","9005714","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-07-28T13:45:29.375","1","NULL"
"5813","9005650","DFCL","SVQ Pôle Vie de la Cité - Insertion et logistique","2015-07-28T13:53:23.844","1","NULL"
"5824","9005489","EBED","DETVEA Subdivision Travaux Neufs Voirie","2015-08-03T14:25:36.587","3","NULL"
"5826","9005260","EBEE","DETVEA Subdivision Travaux Eau et Assainissement","2015-08-03T14:25:36.718","3","NULL"
"5552","9005351","DBCB","DF SPB Section de la Programmation Budgétaire","2015-06-23T09:13:39.031","9","NULL"
"5628","9004465","DEDB","SVS Section Personnel des Ecoles","2015-06-29T07:14:59.013","3","NULL"
"5629","9004566","DEDB","SVS Section Personnel des Ecoles","2015-06-29T07:14:59.071","3","NULL"
"4986","9005619","EABA","DGST Service Coordination Administration Finances","2015-03-25T07:51:41.123","8","NULL"
"4979","9004684","EABD","SCAF Section Proximité Intervention","2015-03-25T07:51:40.664","9","NULL"
"4980","9004661","EABD","SCAF Section Proximité Intervention","2015-03-25T07:51:40.718","9","NULL"
"4981","9005534","EABD","SCAF Section Proximité Intervention","2015-03-25T07:51:40.802","9","NULL"
"4982","9003883","EABD","SCAF Section Proximité Intervention","2015-03-25T07:51:40.867","9","NULL"
"4983","9005460","EABD","SCAF Section Proximité Intervention","2015-03-25T07:51:40.921","9","NULL"
"5874","9005688","DAGA","Direction Police municipale","2015-08-27T15:51:12.592","3","NULL"
"5875","9005689","DAGA","Direction Police municipale","2015-08-27T15:51:12.649","3","NULL"
"4605","9002984","DGBA","DAEDU Service de la Gestion des Actes d'Urbanisme","2015-03-13T14:09:03.513","1","NULL"
"5815","9004869","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-07-28T14:53:27.625","1","NULL"
"5841","9003817","EBEB","DETVEA Subdivision Etudes Voirie","2015-08-17T08:32:53.337","6","NULL"
"5630","9004466","DEDB","SVS Section Personnel des Ecoles","2015-06-29T07:14:59.136","3","NULL"
"4095","9004617","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","3","NULL"
"4098","9003501","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","3","NULL"
"4102","9003004","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","3","NULL"
"4105","9004625","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","3","NULL"
"5604","9005666","EBFC","DEVEA Subdivision Exploitation Voirie","2015-06-25T09:24:41.175","6","NULL"
"5564","9003080","DFBB","SAD Section Archives","2015-06-24T14:08:49.527","2","NULL"
"5567","9003891","DFBC","SAD Section Documentation","2015-06-24T14:09:14.073","2","NULL"
"4069","9003234","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.497","3","NULL"
"5697","9005438","DAJD","SIPRES Section Evaluation & Réduction Insalubrité Publique","2015-07-22T07:42:00.117","0","NULL"
"4801","9003365","EBFC","DEVEA Subdivision Exploitation Voirie","2015-03-13T14:09:03.519","3","NULL"
"5593","9003362","EBFC","DEVEA Subdivision Exploitation Voirie","2015-06-25T08:39:37.404","5","NULL"
"5594","9003332","EBFC","DEVEA Subdivision Exploitation Voirie","2015-06-25T08:39:37.596","5","NULL"
"5595","9004374","EBFC","DEVEA Subdivision Exploitation Voirie","2015-06-25T08:39:37.665","5","NULL"
"5596","9003713","EBFC","DEVEA Subdivision Exploitation Voirie","2015-06-25T08:39:37.736","5","NULL"
"4070","9003348","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.497","3","NULL"
"4075","9002276","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","3","NULL"
"4078","9003940","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","3","NULL"
"4079","9004420","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","3","NULL"
"4089","9002936","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","3","NULL"
"4093","9003757","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","3","NULL"
"4094","9003846","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","3","NULL"
"4109","9003699","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","3","NULL"
"5842","9003969","EBEB","DETVEA Subdivision Etudes Voirie","2015-08-17T08:32:53.398","6","NULL"
"5876","9005285","DAGA","Direction Police municipale","2015-08-27T15:51:12.708","3","NULL"
"5877","9005690","DAGA","Direction Police municipale","2015-08-27T15:51:12.760","3","NULL"
"5816","9002393","ECCD","DEPEV Subdivision Espaces Verts","2015-07-29T13:49:50.087","4","NULL"
"3796","9004671","DAGD","DPM Plateforme Technique Opérationnelle","2015-03-13T14:09:03.489","10","NULL"
"3797","9004148","DAGD","DPM Plateforme Technique Opérationnelle","2015-03-13T14:09:03.489","10","NULL"
"5669","9005345","DAJE","SIPRES Section Inspection Alimentaire et Esthétique","2015-07-22T07:20:42.715","5","NULL"
"4719","9004193","EBAA","Direction du Génie Urbain et des Infrastructures","2015-03-13T14:09:03.516","6","NULL"
"5260","9002097","DHAA","Direction des Services d'Incendie et de Secours","2015-06-05T09:53:53.014","3","NULL"
"5846","9005660","DCAA","Direction des Systèmes d'Information","2015-08-17T09:34:54.065","0","NULL"
"4613","9003863","DGCA","DAEDU Service du Développement Urbain","2015-03-13T14:09:03.513","1","NULL"
"4617","9003810","DGDA","DAEDU Service de l'Insertion Urbaine","2015-03-13T14:09:03.513","1","NULL"
"4720","9003066","EBAA","Direction du Génie Urbain et des Infrastructures","2015-03-13T14:09:03.516","6","NULL"
"4614","9005258","DGCA","DAEDU Service du Développement Urbain","2015-03-13T14:09:03.513","1","NULL"
"4615","9005437","DGCA","DAEDU Service du Développement Urbain","2015-03-13T14:09:03.513","1","NULL"
"4606","9003802","DGBA","DAEDU Service de la Gestion des Actes d'Urbanisme","2015-03-13T14:09:03.513","1","NULL"
"4607","9004637","DGBA","DAEDU Service de la Gestion des Actes d'Urbanisme","2015-03-13T14:09:03.513","1","NULL"
"4608","9003957","DGBA","DAEDU Service de la Gestion des Actes d'Urbanisme","2015-03-13T14:09:03.513","1","NULL"
"4609","9002905","DGBA","DAEDU Service de la Gestion des Actes d'Urbanisme","2015-03-13T14:09:03.513","1","NULL"
"4610","9004826","DGBA","DAEDU Service de la Gestion des Actes d'Urbanisme","2015-03-13T14:09:03.513","1","NULL"
"4611","9005275","DGBA","DAEDU Service de la Gestion des Actes d'Urbanisme","2015-03-13T14:09:03.513","1","NULL"
"4612","9005267","DGBA","DAEDU Service de la Gestion des Actes d'Urbanisme","2015-03-13T14:09:03.513","1","NULL"
"4685","9003020","DHGC","PPO Section Prévision","2015-03-13T14:09:03.515","0","NULL"
"4700","9004802","EAAB","DGST Subdivision Opérationnelle de la Construction","2015-03-13T14:09:03.516","0","NULL"
"4701","9005393","EAAB","DGST Subdivision Opérationnelle de la Construction","2015-03-13T14:09:03.516","0","NULL"
"4702","9005392","EAAB","DGST Subdivision Opérationnelle de la Construction","2015-03-13T14:09:03.516","0","NULL"
"4703","9004949","EAAB","DGST Subdivision Opérationnelle de la Construction","2015-03-13T14:09:03.516","0","NULL"
"5668","9005352","DAJF","SIPRES Section Lutte Anti Vecteurs","2015-07-22T07:16:49.965","5","NULL"
"5752","9004232","DAGG","DPM Unité Voie Publique","2015-07-24T08:12:04.179","3","NULL"
"5666","9004055","DAJC","SIPRES Section Contrôles & Analyses Eaux et Entomologiques","2015-07-22T07:16:28.441","6","NULL"
"5753","9003411","DAGG","DPM Unité Voie Publique","2015-07-24T08:12:04.233","3","NULL"
"5673","9004280","DAJF","SIPRES Section Lutte Anti Vecteurs","2015-07-22T07:22:26.683","5","NULL"
"5674","9003408","DAJF","SIPRES Section Lutte Anti Vecteurs","2015-07-22T07:22:38.632","5","NULL"
"5676","9003578","DAJF","SIPRES Section Lutte Anti Vecteurs","2015-07-22T07:23:02.914","5","NULL"
"5678","9005050","DAJF","SIPRES Section Lutte Anti Vecteurs","2015-07-22T07:23:22.363","5","NULL"
"4721","9003256","EBCA","DGUI Division Bâtiment","2015-03-13T14:09:03.516","0","NULL"
"5680","9004472","DAJF","SIPRES Section Lutte Anti Vecteurs","2015-07-22T07:23:49.098","5","NULL"
"5681","9003304","DAJF","SIPRES Section Lutte Anti Vecteurs","2015-07-22T07:24:22.539","5","NULL"
"5682","9004634","DAJF","SIPRES Section Lutte Anti Vecteurs","2015-07-22T07:24:49.728","5","NULL"
"4118","9004331","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","3","NULL"
"5671","9004074","DAJC","SIPRES Section Contrôles & Analyses Eaux et Entomologiques","2015-07-22T07:21:59.397","6","NULL"
"4123","9003756","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","3","NULL"
"4129","9004624","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","3","NULL"
"4130","9002929","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","3","NULL"
"4131","9003619","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","3","NULL"
"4136","9003964","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","3","NULL"
"4138","9002886","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","3","NULL"
"4144","9003248","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","3","NULL"
"4161","9004618","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","3","NULL"
"4168","9004216","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","3","NULL"
"4169","9003576","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","3","NULL"
"5754","9005310","DAGA","Direction Police municipale","2015-07-24T08:12:14.791","3","NULL"
"5820","9005725","ECCC","DEPEV Subdivision Propreté Urbaine","2015-07-29T13:51:32.270","2","NULL"
"5821","9004606","ECCC","DEPEV Subdivision Propreté Urbaine","2015-07-29T13:51:32.324","2","NULL"
"5850","9003067","DGAA","Direction Aménagement de l'Espace & du Développement Urbain","2015-08-17T09:37:47.478","0","NULL"
"4618","9005227","DGDA","DAEDU Service de l'Insertion Urbaine","2015-03-13T14:09:03.513","3","NULL"
"5664","9005362","DAJA","Sce Inspect.& Prévent. des Risques Environnementaux & Sanit.","2015-07-22T07:15:57.514","4","NULL"
"4172","9004468","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","3","NULL"
"4178","9002580","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","3","NULL"
"4182","9003432","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","3","NULL"
"5849","9003823","DFAA","Direction de la Jeunesse, de la Culture et des Sports","2015-08-17T09:36:41.118","1","NULL"
"5597","9003362","EBFC","DEVEA Subdivision Exploitation Voirie","2015-06-25T08:44:05.743","5","NULL"
"5125","9003392","DAGE","DPM Unité Prévention Contrôles","2015-05-29T11:33:11.934","3","NULL"
"5132","9002252","DAGE","DPM Unité Prévention Contrôles","2015-05-29T11:33:12.445","3","NULL"
"5598","9003332","EBFC","DEVEA Subdivision Exploitation Voirie","2015-06-25T08:44:05.847","5","NULL"
"5599","9004374","EBFC","DEVEA Subdivision Exploitation Voirie","2015-06-25T08:44:05.941","5","NULL"
"4183","9004471","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","3","NULL"
"4204","9003419","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","3","NULL"
"4209","9004151","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","3","NULL"
"4218","9004269","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","3","NULL"
"4226","9003702","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","3","NULL"
"4245","9004759","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","3","NULL"
"4250","9003210","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","3","NULL"
"5751","9003400","DAGG","DPM Unité Voie Publique","2015-07-24T08:12:04.126","3","NULL"
"5878","9005691","DAGA","Direction Police municipale","2015-08-27T15:51:12.815","3","NULL"
"5879","9005692","DAGA","Direction Police municipale","2015-08-27T15:51:12.880","3","NULL"
"5880","9005694","DAGA","Direction Police municipale","2015-08-27T15:51:12.940","3","NULL"
"5881","9005695","DAGA","Direction Police municipale","2015-08-27T15:51:12.991","3","NULL"
"5882","9005696","DAGA","Direction Police municipale","2015-08-27T15:51:13.051","3","NULL"
"5883","9005697","DAGA","Direction Police municipale","2015-08-27T15:51:13.103","3","NULL"
"4768","9004114","EBEA","DGUI Division Etudes et Travaux Voirie Eau et Assainissement","2015-03-13T14:09:03.518","4","NULL"
"4765","9002607","EBCF","DB Marché Municipal","2015-03-13T14:09:03.517","3","NULL"
"4785","9005615","EBFA","DGUI Division Exploitation Voirie Eau et Assainissement","2015-03-13T14:09:03.518","4","NULL"
"4257","9004105","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","3","NULL"
"4280","9004215","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","3","NULL"
"4289","9004164","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","3","NULL"
"4290","9004072","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","3","NULL"
"4828","9004829","EBFC","DEVEA Subdivision Exploitation Voirie","2015-03-13T14:09:03.519","3","NULL"
"4829","9005436","EBFC","DEVEA Subdivision Exploitation Voirie","2015-03-13T14:09:03.519","3","NULL"
"4297","9002663","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","3","NULL"
"4319","9004424","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","3","NULL"
"4337","9004352","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","3","NULL"
"4341","9003774","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","3","NULL"
"5612","9003412","DAGE","DPM Unité Prévention Contrôles","2015-06-25T09:42:36.250","4","NULL"
"5613","9002939","DAGE","DPM Unité Prévention Contrôles","2015-06-25T09:42:36.303","4","NULL"
"5569","9005559","DAGB","DPM Centre Administratif et Budgétaire","2015-06-24T14:36:39.119","3","NULL"
"4349","9004156","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.506","3","NULL"
"4353","9002926","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.506","3","NULL"
"4358","9003133","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.506","3","NULL"
"4900","9003704","ECCC","DEPEV Subdivision Propreté Urbaine","2015-03-13T14:09:03.521","3","NULL"
"5400","9005712","ECCC","DEPEV Subdivision Propreté Urbaine","2015-06-15T08:31:23.250","2","NULL"
"5401","9005667","ECCC","DEPEV Subdivision Propreté Urbaine","2015-06-15T08:31:23.307","2","NULL"
"5847","9003327","DBAA","Direction des Finances","2015-08-17T09:35:04.389","0","NULL"
"3805","9003367","DAGD","DPM Plateforme Technique Opérationnelle","2015-03-13T14:09:03.490","10","NULL"
"5755","9003979","DAGG","DPM Unité Voie Publique","2015-07-24T08:14:17.517","9","NULL"
"5614","9004379","DAGE","DPM Unité Prévention Contrôles","2015-06-25T09:42:36.362","4","NULL"
"5616","9003006","DAGE","DPM Unité Prévention Contrôles","2015-06-25T09:42:36.469","4","NULL"
"5617","9003982","DAGE","DPM Unité Prévention Contrôles","2015-06-25T09:42:36.527","4","NULL"
"5684","9004842","DAJF","SIPRES Section Lutte Anti Vecteurs","2015-07-22T07:25:14.924","5","NULL"
"5685","9005676","DAJB","SIPRES Section Administration Générale et Accueil","2015-07-22T07:25:56.189","4","NULL"
"5687","9003484","DAJB","SIPRES Section Administration Générale et Accueil","2015-07-22T07:27:02.201","4","NULL"
"5688","9004540","EBCF","DB Marché Municipal","2015-07-22T07:27:12.811","5","NULL"
"5689","9005718","DAJB","SIPRES Section Administration Générale et Accueil","2015-07-22T07:27:25.853","4","NULL"
"5693","9005656","DAJD","SIPRES Section Evaluation & Réduction Insalubrité Publique","2015-07-22T07:28:25.713","6","NULL"
"5672","9005438","DAJD","SIPRES Section Evaluation & Réduction Insalubrité Publique","2015-07-22T07:22:07.522","6","NULL"
"5677","9003305","DAJF","SIPRES Section Lutte Anti Vecteurs","2015-07-22T07:23:13.276","5","NULL"
"4767","9005091","EBCF","DB Marché Municipal","2015-03-13T14:09:03.517","3","NULL"
"5848","9005124","DEAB","DASP Pôle Administratif et Budgétaire","2015-08-17T09:36:36.627","2","NULL"
"4764","9003299","EBCF","DB Marché Municipal","2015-03-13T14:09:03.517","3","NULL"
"4766","9004540","EBCF","DB Marché Municipal","2015-03-13T14:09:03.517","2","NULL"
"5679","9004173","DAJF","SIPRES Section Lutte Anti Vecteurs","2015-07-22T07:23:36.590","5","NULL"
"5683","9003236","DAJF","SIPRES Section Lutte Anti Vecteurs","2015-07-22T07:25:02.274","5","NULL"
"5686","9004430","DAJB","SIPRES Section Administration Générale et Accueil","2015-07-22T07:26:23.855","4","NULL"
"3795","9005492","DAGD","DPM Plateforme Technique Opérationnelle","2015-03-13T14:09:03.489","10","NULL"
