"id_ventil_hsup","id_ventil_date","id_agent","date_lundi","m_abs","m_hors_contrat","m_sup","m_sup_25","m_sup_50","m_djf","m_1_mai","m_nuit","m_normales","m_simples","m_composees","m_recuperees","m_sup_25_r","m_sup_50_r","m_djf_r","m_1_mai_r","m_nuit_r","m_normales_r","m_simples_r","m_composees_r","etat","version","m_abs_as400","m_rappel_service"
"1599","8","9003712","2015-07-20T00:00:00.000","0","210","210","210","0","0","0","0","0","0","0","210","210","0","0","0","0","0","0","0","7","1","0","0"
"1605","8","9005716","2015-08-17T00:00:00.000","0","780","780","180","0","540","0","60","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"1622","8","9005180","2015-07-27T00:00:00.000","0","150","150","150","0","0","0","0","0","0","0","150","150","0","0","0","0","0","0","0","7","1","0","0"
"2592","13","9005096","2015-10-19T00:00:00.000","0","60","60","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"2593","13","9005096","2015-10-26T00:00:00.000","0","60","60","60","0","0","0","0","0","0","0","60","60","0","0","0","0","0","0","0","7","1","0","0"
"2598","13","9004340","2015-10-19T00:00:00.000","0","60","60","60","0","0","0","0","0","0","0","60","60","0","0","0","0","0","0","0","7","1","0","0"
"2599","13","9004340","2015-10-26T00:00:00.000","0","360","360","360","0","0","0","0","0","0","0","60","60","0","0","0","0","0","0","0","7","1","0","0"
"2616","13","9004318","2015-10-26T00:00:00.000","0","330","330","330","0","0","0","210","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"2589","13","9004314","2015-10-19T00:00:00.000","0","90","90","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"2590","13","9004314","2015-10-26T00:00:00.000","0","420","420","420","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"2591","13","9004314","2015-11-02T00:00:00.000","0","360","360","360","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"2595","13","9003339","2015-10-12T00:00:00.000","0","360","360","360","0","0","0","120","0","0","0","360","360","0","0","0","120","0","0","0","7","1","0","0"
"2596","13","9003339","2015-10-19T00:00:00.000","0","390","390","390","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"2597","13","9003339","2015-10-26T00:00:00.000","0","180","180","180","0","0","0","0","0","0","0","180","180","0","0","0","0","0","0","0","7","1","0","0"
"4904","16","9005520","2015-11-09T00:00:00.000","0","240","240","240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"4905","16","9005520","2015-11-16T00:00:00.000","0","930","930","480","30","420","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"4906","16","9005520","2015-11-23T00:00:00.000","0","1020","1020","480","90","450","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"3700","14","9002778","2015-10-26T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"3701","14","9002778","2015-11-02T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","0"
"3647","14","9004553","2015-11-09T00:00:00.000","0","15","15","0","0","0","0","15","0","0","0","15","0","0","0","0","15","0","0","0","7","1","0","0"
"3648","14","9004553","2015-11-16T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"3667","14","9004120","2015-11-16T00:00:00.000","0","600","600","0","0","0","0","0","0","180","420","600","0","0","0","0","0","0","180","420","7","1","0","0"
"3668","14","9004120","2015-11-23T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"3680","14","9003299","2015-10-19T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","0"
"3681","14","9003299","2015-11-02T00:00:00.000","0","330","330","0","0","120","0","0","0","180","30","330","0","0","120","0","0","0","180","30","7","1","0","0"
"3685","14","9004226","2015-11-02T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"3697","14","9004276","2015-10-26T00:00:00.000","0","1620","1620","0","0","780","0","0","0","180","660","0","0","0","0","0","0","0","0","0","7","1","0","0"
"3698","14","9004276","2015-11-02T00:00:00.000","0","150","150","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"3688","14","9004635","2015-10-12T00:00:00.000","0","150","0","0","0","0","0","0","150","0","0","150","0","0","0","0","0","150","0","0","7","1","0","0"
"3689","14","9005435","2015-08-17T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"3651","14","9003789","2015-11-16T00:00:00.000","0","150","150","0","0","0","0","0","0","150","0","150","0","0","0","0","0","0","150","0","7","1","0","0"
"3654","14","9003384","2015-11-02T00:00:00.000","0","1020","1020","0","0","90","0","420","0","180","330","1020","0","0","90","0","420","0","180","330","7","1","0","0"
"3655","14","9003384","2015-11-09T00:00:00.000","0","1020","1020","0","0","0","0","840","0","180","0","1020","0","0","0","0","840","0","180","0","7","1","0","0"
"3656","14","9003384","2015-11-16T00:00:00.000","0","510","510","0","0","0","0","420","0","90","0","510","0","0","0","0","420","0","90","0","7","1","0","0"
"3661","14","9004378","2015-11-02T00:00:00.000","0","30","30","0","0","0","0","15","0","15","0","30","0","0","0","0","15","0","15","0","7","1","0","0"
"3662","14","9004378","2015-11-09T00:00:00.000","0","90","90","0","0","0","0","90","0","0","0","90","0","0","0","0","90","0","0","0","7","1","0","0"
"3663","14","9004378","2015-11-16T00:00:00.000","0","30","30","0","0","0","0","0","0","30","0","30","0","0","0","0","0","0","30","0","7","1","0","0"
"3672","14","9005689","2015-11-02T00:00:00.000","0","240","240","0","0","0","0","0","0","180","60","240","0","0","0","0","0","0","180","60","7","1","0","240"
"3673","14","9005689","2015-11-16T00:00:00.000","0","495","495","0","0","0","0","300","0","180","15","495","0","0","0","0","300","0","180","15","7","1","0","0"
"3693","14","9005310","2015-10-26T00:00:00.000","0","75","75","0","0","0","0","75","0","0","0","75","0","0","0","0","75","0","0","0","7","1","0","0"
"3694","14","9005310","2015-11-02T00:00:00.000","0","645","645","0","0","0","0","300","0","180","165","645","0","0","0","0","300","0","180","165","7","1","0","0"
"3695","14","9005310","2015-11-16T00:00:00.000","0","60","60","0","0","60","0","0","0","0","0","60","0","0","60","0","0","0","0","0","7","1","0","0"
"4910","16","9003578","2015-10-05T00:00:00.000","0","45","45","45","0","0","0","0","0","0","0","45","45","0","0","0","0","0","0","0","7","1","0","0"
"4911","16","9003578","2015-10-12T00:00:00.000","0","75","75","75","0","0","0","0","0","0","0","75","75","0","0","0","0","0","0","0","7","1","0","0"
"4912","16","9003578","2015-11-09T00:00:00.000","0","135","135","135","0","0","0","0","0","0","0","135","135","0","0","0","0","0","0","0","7","1","0","0"
"4917","16","9005536","2015-09-14T00:00:00.000","0","960","960","480","0","480","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"4918","16","9005536","2015-11-09T00:00:00.000","0","750","750","480","270","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"4919","16","9005536","2015-11-16T00:00:00.000","0","690","690","480","210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"4920","16","9005536","2015-11-23T00:00:00.000","0","1020","1020","480","300","240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"4921","16","9005536","2015-11-30T00:00:00.000","0","360","360","360","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"4928","16","9005384","2015-11-30T00:00:00.000","0","120","120","120","0","0","0","0","0","0","0","120","120","0","0","0","0","0","0","0","7","1","0","0"
"4931","16","9004728","2015-11-16T00:00:00.000","0","480","480","480","0","0","0","0","0","0","0","480","480","0","0","0","0","0","0","0","7","1","0","0"
"4945","16","9005675","2015-12-21T00:00:00.000","0","270","270","270","0","0","0","0","0","0","0","270","270","0","0","0","0","0","0","0","7","1","0","0"
"4948","16","9004594","2015-11-09T00:00:00.000","0","480","480","480","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"4949","16","9004594","2015-11-16T00:00:00.000","0","600","600","480","120","0","0","0","0","0","0","600","480","120","0","0","0","0","0","0","7","1","0","0"
"3682","14","9005044","2015-10-26T00:00:00.000","0","60","60","0","0","60","0","0","0","0","0","60","0","0","60","0","0","0","0","0","7","1","0","0"
"3683","14","9005044","2015-11-09T00:00:00.000","0","510","510","0","0","0","0","420","0","90","0","510","0","0","0","0","420","0","90","0","7","1","0","0"
"3684","14","9005044","2015-11-16T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"3706","14","9003742","2015-11-02T00:00:00.000","0","180","0","0","0","0","0","0","180","0","0","180","0","0","0","0","0","180","0","0","7","1","468","0"
"3707","14","9003742","2015-11-09T00:00:00.000","0","720","720","0","0","0","0","0","0","180","540","720","0","0","0","0","0","0","180","540","7","1","0","0"
"3720","14","9005207","2015-08-17T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"3723","14","9003540","2015-08-17T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"3725","14","9003411","2015-11-02T00:00:00.000","0","450","450","0","0","0","0","300","0","150","0","450","0","0","0","0","300","0","150","0","7","1","0","0"
"3726","14","9004231","2015-10-26T00:00:00.000","0","450","450","0","0","0","0","300","0","150","0","450","0","0","0","0","300","0","150","0","7","1","0","0"
"3727","14","9004231","2015-11-02T00:00:00.000","0","180","180","0","0","180","0","0","0","0","0","180","0","0","180","0","0","0","0","0","7","1","0","0"
"3728","14","9004231","2015-11-09T00:00:00.000","0","510","510","0","0","0","0","300","0","180","30","510","0","0","0","0","300","0","180","30","7","1","0","0"
"3657","14","9003294","2015-10-26T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"3658","14","9003294","2015-11-09T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"3659","14","9003294","2015-11-16T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"3660","14","9005316","2015-10-26T00:00:00.000","0","60","60","0","0","60","0","0","0","0","0","60","0","0","60","0","0","0","0","0","7","1","0","0"
"3669","14","9002252","2015-11-02T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","0"
"3670","14","9002252","2015-11-16T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","0"
"3671","14","9002252","2015-11-23T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","0"
"3696","14","9005688","2015-11-02T00:00:00.000","0","240","240","0","0","0","0","0","0","180","60","240","0","0","0","0","0","0","180","60","7","1","0","240"
"3699","14","9005385","2015-11-16T00:00:00.000","0","900","900","0","0","0","0","0","0","180","720","0","0","0","0","0","0","0","0","0","7","1","0","0"
"3649","14","9003989","2015-10-26T00:00:00.000","0","60","60","0","0","60","0","0","0","0","0","60","0","0","60","0","0","0","0","0","7","1","0","0"
"3650","14","9003989","2015-11-16T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"3652","14","9005622","2015-11-02T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"3653","14","9005622","2015-11-16T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"3690","14","9003388","2015-10-26T00:00:00.000","0","450","450","0","0","0","0","300","0","150","0","450","0","0","0","0","300","0","150","0","7","1","0","0"
"3691","14","9003388","2015-11-02T00:00:00.000","0","90","90","0","0","90","0","0","0","0","0","90","0","0","90","0","0","0","0","0","7","1","0","0"
"3692","14","9003388","2015-11-09T00:00:00.000","0","510","510","0","0","0","0","300","0","180","30","510","0","0","0","0","300","0","180","30","7","1","0","0"
"3703","14","9005307","2015-10-26T00:00:00.000","0","450","450","0","0","0","0","300","0","150","0","450","0","0","0","0","300","0","150","0","7","1","0","0"
"3704","14","9005307","2015-11-02T00:00:00.000","0","180","180","0","0","180","0","0","0","0","0","180","0","0","180","0","0","0","0","0","7","1","0","0"
"3705","14","9005307","2015-11-09T00:00:00.000","0","510","510","0","0","0","0","300","0","180","30","510","0","0","0","0","300","0","180","30","7","1","0","0"
"3709","14","9003785","2015-11-16T00:00:00.000","0","150","150","0","0","0","0","0","0","150","0","150","0","0","0","0","0","0","150","0","7","1","0","0"
"3711","14","9003338","2015-11-02T00:00:00.000","0","180","180","0","0","0","0","0","0","180","0","180","0","0","0","0","0","0","180","0","7","1","0","0"
"3712","14","9003338","2015-11-09T00:00:00.000","0","90","90","0","0","0","0","0","0","90","0","90","0","0","0","0","0","0","90","0","7","1","0","0"
"3713","14","9003338","2015-11-16T00:00:00.000","0","210","210","0","0","0","0","0","0","180","30","210","0","0","0","0","0","0","180","30","7","1","0","0"
"3664","14","9003375","2015-10-26T00:00:00.000","0","30","30","0","0","0","0","30","0","0","0","30","0","0","0","0","30","0","0","0","7","1","0","0"
"3665","14","9003375","2015-11-02T00:00:00.000","0","195","195","0","0","0","0","0","0","180","15","195","0","0","0","0","0","0","180","15","7","1","0","0"
"3666","14","9003375","2015-11-16T00:00:00.000","0","60","60","0","0","60","0","0","0","0","0","60","0","0","60","0","0","0","0","0","7","1","0","0"
"3674","14","9005679","2015-10-26T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"3675","14","9003990","2015-11-02T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","0"
"3686","14","9004229","2015-10-26T00:00:00.000","0","630","630","0","0","630","0","0","0","0","0","630","0","0","630","0","0","0","0","0","7","1","0","630"
"3687","14","9004229","2015-11-02T00:00:00.000","0","450","450","0","0","0","0","300","0","150","0","450","0","0","0","0","300","0","150","0","7","1","0","0"
"4915","16","9004522","2015-10-12T00:00:00.000","0","75","75","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"4916","16","9004522","2015-11-02T00:00:00.000","0","105","0","0","0","0","0","0","105","0","0","105","0","0","0","0","0","105","0","0","7","1","936","0"
"4925","16","9004557","2015-11-23T00:00:00.000","0","240","0","0","0","0","0","0","240","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"4926","16","9004557","2015-11-30T00:00:00.000","0","240","0","0","0","0","0","0","240","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"4927","16","9004557","2015-12-07T00:00:00.000","0","240","0","0","0","0","0","0","240","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"3979","15","9003530","2015-10-26T00:00:00.000","0","1560","1560","480","1080","780","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"3980","15","9002418","2015-10-26T00:00:00.000","0","120","120","120","0","0","0","120","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"3981","15","9002418","2015-11-09T00:00:00.000","0","240","240","240","0","0","0","0","0","0","0","240","240","0","0","0","0","0","0","0","7","1","0","0"
"3987","15","9004481","2015-11-30T00:00:00.000","0","360","360","360","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"3988","15","9004732","2015-11-09T00:00:00.000","0","330","330","330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"3989","15","9004732","2015-11-16T00:00:00.000","0","300","300","300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"3990","15","9004732","2015-11-30T00:00:00.000","0","60","60","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"4001","15","9005096","2015-11-16T00:00:00.000","0","60","60","60","0","0","0","0","0","0","0","60","60","0","0","0","0","0","0","0","7","1","0","0"
"4002","15","9005096","2015-11-23T00:00:00.000","0","120","120","120","0","0","0","0","0","0","0","120","120","0","0","0","0","0","0","0","7","1","0","0"
"4003","15","9004684","2015-11-16T00:00:00.000","0","600","600","480","120","0","0","0","0","0","0","600","480","120","0","0","0","0","0","0","7","1","0","0"
"4004","15","9003088","2015-11-23T00:00:00.000","0","450","450","450","0","0","0","0","0","0","0","450","450","0","0","0","0","0","0","0","7","1","0","0"
"4008","15","9005101","2015-11-30T00:00:00.000","0","120","120","120","0","0","0","0","0","0","0","120","120","0","0","0","0","0","0","0","7","1","0","0"
"4013","15","9004340","2015-11-09T00:00:00.000","0","180","180","180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"4014","15","9004340","2015-11-16T00:00:00.000","0","60","60","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"4015","15","9004340","2015-11-23T00:00:00.000","0","120","120","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"4016","15","9003386","2015-11-02T00:00:00.000","0","240","240","240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"4017","15","9003386","2015-11-09T00:00:00.000","0","540","540","480","60","300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"4935","16","9005624","2015-12-14T00:00:00.000","0","345","345","300","0","0","0","45","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"2150","12","9003414","2015-09-21T00:00:00.000","0","330","330","0","0","0","0","0","0","180","150","0","0","0","0","0","0","0","0","0","7","1","0","0"
"2151","12","9003414","2015-09-28T00:00:00.000","0","855","855","0","0","0","0","165","0","180","510","0","0","0","0","0","0","0","0","0","7","1","0","0"
"2152","12","9003414","2015-10-05T00:00:00.000","0","750","750","0","0","0","0","0","0","180","570","0","0","0","0","0","0","0","0","0","7","1","0","0"
"2153","12","9003414","2015-10-12T00:00:00.000","0","840","840","0","0","0","0","0","0","180","660","0","0","0","0","0","0","0","0","0","7","1","0","0"
"2154","12","9003414","2015-10-19T00:00:00.000","0","1170","1170","0","0","0","0","0","0","180","990","0","0","0","0","0","0","0","0","0","7","1","0","0"
"2158","12","9005347","2015-08-31T00:00:00.000","0","120","120","0","0","120","0","0","0","0","0","120","0","0","120","0","0","0","0","0","7","1","0","0"
"2159","12","9005347","2015-09-21T00:00:00.000","0","210","210","0","0","210","0","0","0","0","0","210","0","0","210","0","0","0","0","0","7","1","0","0"
"2160","12","9005347","2015-10-05T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","0"
"2166","12","9005256","2015-06-01T00:00:00.000","0","390","390","0","0","0","0","0","0","180","210","0","0","0","0","0","0","0","0","0","7","1","0","0"
"2167","12","9004986","2015-10-05T00:00:00.000","0","90","90","0","0","90","0","0","0","0","0","90","0","0","90","0","0","0","0","0","7","1","0","0"
"2168","12","9004986","2015-10-12T00:00:00.000","0","480","480","0","0","0","0","300","0","180","0","480","0","0","0","0","300","0","180","0","7","1","0","0"
"2169","12","9004986","2015-10-19T00:00:00.000","0","75","75","0","0","0","0","0","0","75","0","75","0","0","0","0","0","0","75","0","7","1","0","0"
"2170","12","9005285","2015-10-26T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"2174","12","9004613","2015-06-01T00:00:00.000","0","600","600","0","0","0","0","0","0","180","420","0","0","0","0","0","0","0","0","0","7","1","0","0"
"3702","14","9002778","2015-11-23T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","0"
"3708","14","9003631","2015-11-16T00:00:00.000","0","600","600","0","0","0","0","0","0","180","420","600","0","0","0","0","0","0","180","420","7","1","0","0"
"3729","14","9005208","2015-08-17T00:00:00.000","0","375","375","0","0","0","0","0","0","180","195","0","0","0","0","0","0","0","0","0","7","1","0","0"
"3710","14","9005649","2015-11-16T00:00:00.000","0","600","600","0","0","0","0","0","0","180","420","600","0","0","0","0","0","0","180","420","7","1","0","0"
"3714","14","9004981","2015-10-26T00:00:00.000","0","600","450","0","0","150","0","300","150","0","0","600","0","0","150","0","300","150","0","0","7","1","480","0"
"3715","14","9004981","2015-11-02T00:00:00.000","0","510","510","0","0","0","0","300","0","180","30","510","0","0","0","0","300","0","180","30","7","1","0","0"
"3716","14","9004981","2015-11-09T00:00:00.000","0","165","165","0","0","120","0","45","0","0","0","165","0","0","120","0","45","0","0","0","7","1","0","0"
"3717","14","9005691","2015-11-02T00:00:00.000","0","270","270","0","0","0","0","0","0","180","90","270","0","0","0","0","0","0","180","90","7","1","0","0"
"3718","14","9005691","2015-11-16T00:00:00.000","0","90","90","0","0","0","0","0","0","90","0","90","0","0","0","0","0","0","90","0","7","1","0","0"
"3719","14","9005691","2015-11-23T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","0"
"3721","14","9004798","2015-11-02T00:00:00.000","0","90","90","0","0","0","0","90","0","0","0","90","0","0","0","0","90","0","0","0","7","1","0","0"
"3722","14","9004798","2015-11-16T00:00:00.000","0","495","495","0","0","0","0","300","0","180","15","495","0","0","0","0","300","0","180","15","7","1","0","0"
"3724","14","9003363","2015-11-02T00:00:00.000","0","420","420","0","0","420","0","0","0","0","0","420","0","0","420","0","0","0","0","0","7","1","2340","420"
"4936","16","9005624","2015-12-21T00:00:00.000","0","480","480","420","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"4937","16","9005624","2015-12-28T00:00:00.000","0","270","270","240","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"4946","16","9003326","2015-11-16T00:00:00.000","0","600","600","480","120","0","0","0","0","0","0","600","480","120","0","0","0","0","0","0","7","1","0","0"
"4947","16","9003326","2015-11-30T00:00:00.000","0","480","480","480","0","0","0","0","0","0","0","480","480","0","0","0","0","0","0","0","7","1","0","0"
"1983","10","9003397","2015-08-31T00:00:00.000","0","60","60","0","0","60","0","0","0","0","0","60","0","0","60","0","0","0","0","0","7","1","0","0"
"1985","10","9003338","2015-08-31T00:00:00.000","0","210","210","0","0","0","0","0","0","180","30","210","0","0","0","0","0","0","180","30","7","1","0","0"
"1986","10","9003338","2015-09-07T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","0"
"1987","10","9003338","2015-09-14T00:00:00.000","0","90","90","0","0","0","0","0","0","90","0","90","0","0","0","0","0","0","90","0","7","1","0","0"
"1991","10","9005486","2015-09-07T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"1992","10","9005691","2015-08-31T00:00:00.000","0","90","90","0","0","0","0","30","0","60","0","90","0","0","0","0","30","0","60","0","7","1","0","0"
"1993","10","9005691","2015-09-07T00:00:00.000","0","120","120","0","0","0","0","60","0","60","0","120","0","0","0","0","60","0","60","0","7","1","0","0"
"1994","10","9005691","2015-09-14T00:00:00.000","0","645","645","0","0","630","0","15","0","0","0","645","0","0","630","0","15","0","0","0","7","1","0","630"
"1995","10","9005691","2015-09-21T00:00:00.000","0","90","90","0","0","0","0","60","0","30","0","90","0","0","0","0","60","0","30","0","7","1","0","0"
"1996","10","9005691","2015-09-28T00:00:00.000","0","15","15","0","0","0","0","0","0","15","0","15","0","0","0","0","0","0","15","0","7","1","0","0"
"1997","10","9004798","2015-08-31T00:00:00.000","0","75","75","0","0","0","0","0","0","75","0","75","0","0","0","0","0","0","75","0","7","1","0","0"
"1998","10","9004798","2015-09-07T00:00:00.000","0","450","450","0","0","0","0","300","0","150","0","450","0","0","0","0","300","0","150","0","7","1","0","0"
"1999","10","9004798","2015-09-14T00:00:00.000","0","90","90","0","0","90","0","0","0","0","0","90","0","0","90","0","0","0","0","0","7","1","0","0"
"2000","10","9004798","2015-09-21T00:00:00.000","0","435","435","0","0","0","0","300","0","135","0","435","0","0","0","0","300","0","135","0","7","1","0","0"
"2002","10","9004231","2015-06-29T00:00:00.000","0","510","510","0","0","0","0","15","0","180","315","510","0","0","0","0","15","0","180","315","7","1","0","0"
"2003","10","9004231","2015-08-24T00:00:00.000","0","75","75","0","0","75","0","0","0","0","0","75","0","0","75","0","0","0","0","0","7","1","0","0"
"2004","10","9004231","2015-08-31T00:00:00.000","0","30","30","0","0","0","0","0","0","30","0","30","0","0","0","0","0","0","30","0","7","1","0","0"
"2005","10","9004231","2015-09-14T00:00:00.000","0","105","105","0","0","0","0","0","0","105","0","105","0","0","0","0","0","0","105","0","7","1","0","0"
"2006","10","9004232","2015-08-24T00:00:00.000","0","300","300","0","0","0","0","0","0","180","120","300","0","0","0","0","0","0","180","120","7","1","0","0"
"2007","10","9004232","2015-08-31T00:00:00.000","0","630","630","0","0","630","0","0","0","0","0","630","0","0","630","0","0","0","0","0","7","1","0","630"
"2008","10","9004232","2015-09-14T00:00:00.000","0","705","705","0","0","645","0","0","0","60","0","705","0","0","645","0","0","0","60","0","7","1","0","645"
"2014","10","9003160","2015-09-21T00:00:00.000","0","270","270","0","0","0","0","0","0","180","90","270","0","0","0","0","0","0","180","90","7","1","0","0"
"2016","10","9004996","2015-08-24T00:00:00.000","0","495","495","0","0","0","0","300","0","180","15","495","0","0","0","0","300","0","180","15","7","1","0","0"
"2017","10","9004996","2015-09-07T00:00:00.000","0","75","75","0","0","75","0","0","0","0","0","75","0","0","75","0","0","0","0","0","7","1","0","0"
"2018","10","9004996","2015-09-14T00:00:00.000","0","435","435","0","0","0","0","300","0","135","0","435","0","0","0","0","300","0","135","0","7","1","0","0"
"2022","10","9003399","2015-08-31T00:00:00.000","0","75","75","0","0","0","0","0","0","75","0","75","0","0","0","0","0","0","75","0","7","1","0","0"
"2023","10","9003399","2015-09-14T00:00:00.000","0","90","90","0","0","90","0","0","0","0","0","90","0","0","90","0","0","0","0","0","7","1","0","0"
"4950","16","9004594","2015-11-23T00:00:00.000","0","240","240","240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"4957","16","9005666","2015-11-30T00:00:00.000","0","420","420","420","0","0","0","0","0","0","0","420","420","0","0","0","0","0","0","0","7","1","0","0"
"4958","16","9005666","2015-12-07T00:00:00.000","0","120","120","120","0","0","0","0","0","0","0","120","120","0","0","0","0","0","0","0","7","1","0","0"
"4856","16","9005170","2015-11-23T00:00:00.000","0","90","90","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"4857","16","9005170","2015-11-30T00:00:00.000","0","150","150","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"4858","16","9005170","2015-12-07T00:00:00.000","0","90","90","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"4859","16","9005170","2015-12-14T00:00:00.000","0","120","120","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"4881","16","9004421","2015-11-30T00:00:00.000","0","120","120","120","0","0","0","0","0","0","0","120","120","0","0","0","0","0","0","0","7","1","0","0"
"4882","16","9004421","2015-12-14T00:00:00.000","0","210","210","210","0","0","0","0","0","0","0","210","210","0","0","0","0","0","0","0","7","1","0","0"
