"id_droits_agent","id_agent","code_service","libelle_service","date_modification","version","id_service_ads"
"4055","9003458","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.497","0","84"
"4056","9003263","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.497","0","84"
"4057","9004040","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.497","0","84"
"4058","9002375","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.497","0","84"
"4059","9004163","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.497","0","84"
"4060","9003261","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.497","0","84"
"4063","9004382","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.497","0","84"
"4064","9005162","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.497","0","84"
"4065","9002262","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.497","0","84"
"4066","9004027","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.497","0","84"
"4067","9003148","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.497","0","84"
"5111","9005645","EBEC","DETVEA Subdivision Etudes Eau et Assainissement","2015-05-19T10:03:01.975","8","160"
"4073","9004325","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0","84"
"4074","9003054","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0","84"
"4076","9003804","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0","84"
"3989","9005167","DEAB","DASP Pôle Administratif et Budgétaire","2015-03-13T14:09:03.495","2","76"
"3990","9005097","DEAB","DASP Pôle Administratif et Budgétaire","2015-03-13T14:09:03.495","2","76"
"5390","9003083","ECCD","DEPEV Subdivision Espaces Verts","2015-06-15T08:22:55.459","1","177"
"5391","9004013","ECCD","DEPEV Subdivision Espaces Verts","2015-06-15T08:22:55.519","1","177"
"4077","9004159","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0","84"
"5638","9005663","EBCB","DB Section Administrative et Comptable","2015-07-01T14:01:06.428","0","154"
"5901","9005699","DDAC","DRH Cellule Etudes et Méthodes","2015-09-15T10:31:51.305","3","68"
"4081","9004693","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0","84"
"5645","9003326","ECCD","DEPEV Subdivision Espaces Verts","2015-07-09T14:16:28.100","0","177"
"4778","9005489","EBED","DETVEA Subdivision Travaux Neufs Voirie","2015-03-13T14:09:03.518","4","161"
"4787","9004662","EBFB","DEVEA Section Administrative et Comptable","2015-03-13T14:09:03.518","3","165"
"4085","9003124","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0","84"
"4087","9003946","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0","84"
"5646","9003950","ECCD","DEPEV Subdivision Espaces Verts","2015-07-09T14:16:45.563","0","177"
"4090","9005156","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0","84"
"4788","9004335","EBFB","DEVEA Section Administrative et Comptable","2015-03-13T14:09:03.518","11","165"
"4092","9004047","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0","84"
"5647","9003952","ECCD","DEPEV Subdivision Espaces Verts","2015-07-09T14:17:10.001","0","177"
"5648","9004277","ECCD","DEPEV Subdivision Espaces Verts","2015-07-09T14:17:26.715","0","177"
"5649","9003985","ECCD","DEPEV Subdivision Espaces Verts","2015-07-09T14:17:46.210","0","177"
"4789","9004877","EBFB","DEVEA Section Administrative et Comptable","2015-03-13T14:09:03.518","11","165"
"4790","9005324","EBFB","DEVEA Section Administrative et Comptable","2015-03-13T14:09:03.518","11","165"
"5650","9004006","ECCD","DEPEV Subdivision Espaces Verts","2015-07-09T14:18:04.204","0","177"
"4791","9005360","EBFB","DEVEA Section Administrative et Comptable","2015-03-13T14:09:03.518","11","165"
"4100","9004383","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.498","0","84"
"5236","9004612","EBFB","DEVEA Section Administrative et Comptable","2015-06-03T07:30:48.837","9","165"
"5722","9005254","ECCE","DEPEV Section Conception Etudes Travaux","2015-07-22T10:02:42.118","4","178"
"5740","9004029","EBFC","DEVEA Subdivision Exploitation Voirie","2015-07-22T13:04:17.565","0","166"
"4106","9004324","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0","84"
"4107","9004616","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0","84"
"5743","9002333","EBFC","DEVEA Subdivision Exploitation Voirie","2015-07-22T13:04:35.587","0","166"
"3993","9005494","DEBA","DASP Service des Elections","2015-03-13T14:09:03.495","2","78"
"5399","9005672","ECCB","DEPEV Secrétariat","2015-06-15T08:23:11.164","1","175"
"5094","9003480","ECBB","ATM Section Administrative et Comptable","2015-04-14T07:58:12.604","3","170"
"5095","9004476","ECBE","ATM Atelier fer, bois, peinture","2015-04-14T07:58:12.661","3","173"
"5096","9004058","ECBC","ATM Garage Mécanique","2015-04-14T07:58:12.719","3","171"
"5097","9005253","ECBE","ATM Atelier fer, bois, peinture","2015-04-14T07:58:12.776","3","173"
"5112","9005428","EBEC","DETVEA Subdivision Etudes Eau et Assainissement","2015-05-19T10:03:02.090","8","160"
"4776","9005290","EBEC","DETVEA Subdivision Etudes Eau et Assainissement","2015-03-13T14:09:03.518","6","160"
"5250","9005677","DCAC","DSI Cellule Planification et Méthodes","2015-06-05T09:51:11.230","2","NULL"
"4111","9004153","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0","84"
"4112","9003286","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0","84"
"4113","9002443","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0","84"
"4792","9005459","EBFC","DEVEA Subdivision Exploitation Voirie","2015-03-13T14:09:03.518","3","166"
"4115","9004395","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0","84"
"4116","9004426","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0","84"
"4119","9003235","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0","84"
"4122","9004307","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0","84"
"4125","9004709","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0","84"
"4127","9004138","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0","84"
"4132","9004944","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0","84"
"4558","9005372","DFEE","SMS Section Piscine du Ouen Toro","2015-03-13T14:09:03.511","6","123"
"4134","9003431","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0","84"
"4559","9003226","DFEE","SMS Section Piscine du Ouen Toro","2015-03-13T14:09:03.511","6","123"
"4561","9005533","DFEE","SMS Section Piscine du Ouen Toro","2015-03-13T14:09:03.511","6","123"
"4137","9002915","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.499","0","84"
"4562","9005363","DFEE","SMS Section Piscine du Ouen Toro","2015-03-13T14:09:03.511","6","123"
"4563","9003881","DFEE","SMS Section Piscine du Ouen Toro","2015-03-13T14:09:03.511","6","123"
"4140","9003672","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0","84"
"4564","9005383","DFEE","SMS Section Piscine du Ouen Toro","2015-03-13T14:09:03.511","6","123"
"4142","9004157","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0","84"
"4565","9004071","DFEE","SMS Section Piscine du Ouen Toro","2015-03-13T14:09:03.511","6","123"
"4566","9005139","DFEE","SMS Section Piscine du Ouen Toro","2015-03-13T14:09:03.512","6","123"
"4567","9003024","DFEG","SMS Equipes des Ateliers","2015-03-13T14:09:03.512","6","124"
"4146","9004303","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0","84"
"4147","9003549","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0","84"
"4148","9004467","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0","84"
"4568","9003021","DFEG","SMS Equipes des Ateliers","2015-03-13T14:09:03.512","6","124"
"4150","9003551","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0","84"
"4151","9004336","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0","84"
"4153","9004305","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0","84"
"4154","9003240","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0","84"
"5723","9003326","ECCD","DEPEV Subdivision Espaces Verts","2015-07-22T10:09:05.785","4","177"
"4157","9003145","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0","84"
"4158","9004116","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0","84"
"4159","9004628","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0","84"
"5724","9003956","ECCD","DEPEV Subdivision Espaces Verts","2015-07-22T10:09:05.840","4","177"
"5736","9004786","EBFC","DEVEA Subdivision Exploitation Voirie","2015-07-22T13:03:38.619","0","166"
"5786","9004456","DFCC","SVQ Pôle Prévention et Médiation Sociale","2015-07-28T13:11:57.785","1","105"
"4848","9003968","EBFD","DEVEA Subdivision Exploitation Eau et Assainissement","2015-03-13T14:09:03.520","5","167"
"4164","9003898","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0","84"
"4165","9002392","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0","84"
"4166","9002967","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0","84"
"4167","9003821","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0","84"
"5738","9005485","EBFC","DEVEA Subdivision Exploitation Voirie","2015-07-22T13:03:47.136","0","166"
"5098","9005379","ECBC","ATM Garage Mécanique","2015-04-14T07:58:12.830","3","171"
"5787","9005607","DFCB","SVQ Section Administrative et Comptable","2015-07-28T13:11:57.850","1","104"
"4171","9003614","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.500","0","84"
"5788","9005007","DFCB","SVQ Section Administrative et Comptable","2015-07-28T13:11:57.905","1","104"
"4173","9003312","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","84"
"4174","9002961","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","84"
"4175","9002960","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","84"
"4176","9002670","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","84"
"4177","9004433","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","84"
"5789","9004506","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-07-28T13:11:57.962","1","107"
"4179","9004304","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","84"
"5728","9003536","EBFC","DEVEA Subdivision Exploitation Voirie","2015-07-22T13:02:51.803","0","166"
"4181","9004432","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","84"
"5790","9005545","DFCB","SVQ Section Administrative et Comptable","2015-07-28T13:11:58.016","1","104"
"5791","9004729","DFCB","SVQ Section Administrative et Comptable","2015-07-28T13:11:58.069","1","104"
"4184","9004884","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","84"
"4185","9002803","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","84"
"5792","9002987","DFCB","SVQ Section Administrative et Comptable","2015-07-28T13:11:58.126","1","104"
"4187","9003633","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","84"
"4188","9003126","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","84"
"4189","9004190","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","84"
"4190","9002459","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","84"
"4191","9002938","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","84"
"4192","9004270","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","84"
"4193","9003463","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","84"
"4194","9003157","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","84"
"4195","9003155","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","84"
"5793","9003224","DFCB","SVQ Section Administrative et Comptable","2015-07-28T13:11:58.179","1","104"
"5794","9005305","DFCB","SVQ Section Administrative et Comptable","2015-07-28T13:11:58.235","1","104"
"5902","9003069","DDAC","DRH Cellule Etudes et Méthodes","2015-09-15T10:31:51.359","3","68"
"5735","9005600","EBFC","DEVEA Subdivision Exploitation Voirie","2015-07-22T13:03:33.659","0","166"
"5099","9004144","ECBC","ATM Garage Mécanique","2015-04-14T07:58:12.884","3","171"
"5654","9005721","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-07-21T07:29:55.269","1","107"
"5100","9002949","ECBE","ATM Atelier fer, bois, peinture","2015-04-14T07:58:12.941","3","173"
"5101","9003873","ECBC","ATM Garage Mécanique","2015-04-14T07:58:13.007","3","171"
"5102","9005013","ECBE","ATM Atelier fer, bois, peinture","2015-04-14T07:58:13.063","3","173"
"5103","9003482","ECBC","ATM Garage Mécanique","2015-04-14T07:58:13.120","3","171"
"5104","9003885","ECBD","ATM Magasin Général","2015-04-14T07:58:13.178","3","172"
"5748","9003952","ECCD","DEPEV Subdivision Espaces Verts","2015-07-23T14:39:54.391","4","177"
"5750","9004006","ECCD","DEPEV Subdivision Espaces Verts","2015-07-23T14:40:11.061","4","177"
"4856","9003279","EBFD","DEVEA Subdivision Exploitation Eau et Assainissement","2015-03-13T14:09:03.520","5","167"
"4198","9003562","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","84"
"4199","9002538","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","84"
"4200","9002490","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","84"
"4201","9003171","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","84"
"4202","9004769","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","84"
"4203","9003401","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","84"
"4205","9002357","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.501","0","84"
"4857","9003812","EBFD","DEVEA Subdivision Exploitation Eau et Assainissement","2015-03-13T14:09:03.520","5","167"
"4207","9004103","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","84"
"4208","9003460","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","84"
"4210","9003418","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","84"
"4211","9003275","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","84"
"4212","9003154","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","84"
"4858","9004523","EBFD","DEVEA Subdivision Exploitation Eau et Assainissement","2015-03-13T14:09:03.520","5","167"
"4214","9004330","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","84"
"4215","9002933","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","84"
"4859","9003229","EBFD","DEVEA Subdivision Exploitation Eau et Assainissement","2015-03-13T14:09:03.520","5","167"
"4217","9004427","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","84"
"4219","9004326","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","84"
"4220","9004429","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","84"
"4221","9002582","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","84"
"4222","9003944","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","84"
"4223","9004811","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","84"
"4860","9004959","EBFD","DEVEA Subdivision Exploitation Eau et Assainissement","2015-03-13T14:09:03.520","5","167"
"5795","9005640","DFCC","SVQ Pôle Prévention et Médiation Sociale","2015-07-28T13:23:39.649","1","105"
"4227","9004816","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","84"
"4228","9003942","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","84"
"4229","9002396","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","84"
"4230","9003315","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","84"
"4231","9003899","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","84"
"4232","9002403","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","84"
"4233","9003857","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","84"
"5796","9005702","DFCC","SVQ Pôle Prévention et Médiation Sociale","2015-07-28T13:23:39.701","1","105"
"4235","9004244","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","84"
"4236","9003637","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","84"
"5797","9005703","DFCC","SVQ Pôle Prévention et Médiation Sociale","2015-07-28T13:23:39.761","1","105"
"4238","9003543","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.502","0","84"
"4239","9003575","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","84"
"4240","9003564","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","84"
"4241","9004425","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","84"
"4242","9004381","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","84"
"4243","9003277","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","84"
"4244","9003997","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","84"
"5798","9005706","DFCC","SVQ Pôle Prévention et Médiation Sociale","2015-07-28T13:23:39.819","1","105"
"4246","9003022","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","84"
"4247","9002948","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","84"
"4248","9002916","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","84"
"4249","9004551","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","84"
"5799","9005636","DFCC","SVQ Pôle Prévention et Médiation Sociale","2015-07-28T13:23:39.875","1","105"
"4251","9004220","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","84"
"4252","9003611","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","84"
"4253","9003858","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","84"
"4254","9004316","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","84"
"4255","9004419","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","84"
"4258","9002213","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","84"
"4259","9002329","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","84"
"4260","9003309","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","84"
"4261","9002917","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","84"
"4264","9003751","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","84"
"4265","9004161","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","84"
"4266","9003276","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","84"
"4267","9003293","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","84"
"4268","9004469","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","84"
"5806","9003434","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-07-28T13:32:48.912","1","107"
"5807","9004398","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-07-28T13:32:48.970","1","107"
"5808","9004581","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-07-28T13:32:49.022","1","107"
"4272","9002937","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","84"
"4273","9003856","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.503","0","84"
"5903","9005248","DDBA","DRH Service Emploi, Formation et Prévention","2015-09-15T10:31:51.416","3","69"
"4275","9004329","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","84"
"5904","9003825","DDAB","DRH Pôle Administratif et Budgétaire","2015-09-15T10:31:51.472","3","67"
"4277","9004418","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","84"
"5905","9005647","DDAC","DRH Cellule Etudes et Méthodes","2015-09-15T10:31:51.523","3","68"
"4279","9003565","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","84"
"4281","9003745","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","84"
"4282","9003599","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","84"
"4806","9003269","EBFC","DEVEA Subdivision Exploitation Voirie","2015-03-13T14:09:03.519","3","166"
"4285","9003280","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","84"
"4286","9004461","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","84"
"4287","9004155","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","84"
"4288","9003720","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","84"
"4810","9004978","EBFC","DEVEA Subdivision Exploitation Voirie","2015-03-13T14:09:03.519","3","166"
"4811","9002333","EBFC","DEVEA Subdivision Exploitation Voirie","2015-03-13T14:09:03.519","3","166"
"4812","9005485","EBFC","DEVEA Subdivision Exploitation Voirie","2015-03-13T14:09:03.519","3","166"
"4294","9004080","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","84"
"4295","9004761","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","84"
"4813","9003536","EBFC","DEVEA Subdivision Exploitation Voirie","2015-03-13T14:09:03.519","3","166"
"4298","9004306","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","84"
"4299","9005069","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","84"
"4300","9003494","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","84"
"4301","9002242","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","84"
"4814","9004029","EBFC","DEVEA Subdivision Exploitation Voirie","2015-03-13T14:09:03.519","3","166"
"4303","9004423","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","84"
"4304","9004431","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","84"
"4305","9004251","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","84"
"4815","9004786","EBFC","DEVEA Subdivision Exploitation Voirie","2015-03-13T14:09:03.519","3","166"
"4817","9005600","EBFC","DEVEA Subdivision Exploitation Voirie","2015-03-13T14:09:03.519","3","166"
"4308","9004158","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","84"
"4309","9003948","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","84"
"4310","9004462","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.504","0","84"
"4311","9004327","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","84"
"4312","9003530","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","84"
"4827","9003723","EBFC","DEVEA Subdivision Exploitation Voirie","2015-03-13T14:09:03.519","3","166"
"4314","9004384","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","84"
"4315","9002919","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","84"
"4316","9003746","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","84"
"4318","9004031","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","84"
"4322","9003129","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","84"
"4323","9004434","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","84"
"4324","9004633","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","84"
"4325","9004858","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","84"
"4328","9004309","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","84"
"4329","9002943","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","84"
"4330","9003546","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","84"
"4589","9004235","DFEG","SMS Equipes des Ateliers","2015-03-13T14:09:03.512","6","124"
"4331","9004328","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","84"
"4334","9003998","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","84"
"4335","9003310","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","84"
"4575","9004249","DFEG","SMS Equipes des Ateliers","2015-03-13T14:09:03.512","6","124"
"4340","9004004","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","84"
"4576","9004962","DFEG","SMS Equipes des Ateliers","2015-03-13T14:09:03.512","6","124"
"4577","9004578","DFEG","SMS Equipes des Ateliers","2015-03-13T14:09:03.512","6","124"
"4578","9005143","DFEG","SMS Equipes des Ateliers","2015-03-13T14:09:03.512","6","124"
"4344","9003632","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","84"
"4345","9002458","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","84"
"4579","9002996","DFEG","SMS Equipes des Ateliers","2015-03-13T14:09:03.512","6","124"
"4347","9004758","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.505","0","84"
"4580","9003884","DFEG","SMS Equipes des Ateliers","2015-03-13T14:09:03.512","6","124"
"4581","9004640","DFEG","SMS Equipes des Ateliers","2015-03-13T14:09:03.512","6","124"
"4582","9004260","DFEG","SMS Equipes des Ateliers","2015-03-13T14:09:03.512","6","124"
"4351","9003222","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.506","0","84"
"4352","9003572","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.506","0","84"
"4583","9004577","DFEG","SMS Equipes des Ateliers","2015-03-13T14:09:03.512","6","124"
"4584","9005121","DFEG","SMS Equipes des Ateliers","2015-03-13T14:09:03.512","6","124"
"4585","9003049","DFEG","SMS Equipes des Ateliers","2015-03-13T14:09:03.512","6","124"
"4356","9004386","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.506","0","84"
"4357","9003703","DEDB","SVS Section Personnel des Ecoles","2015-03-13T14:09:03.506","0","84"
"4586","9004291","DFEG","SMS Equipes des Ateliers","2015-03-13T14:09:03.512","6","124"
"4587","9004518","DFEG","SMS Equipes des Ateliers","2015-03-13T14:09:03.512","6","124"
