"id_pointage","id_ventil_date"
"2864","5"
"2863","5"
"2862","5"
"2861","5"
"2871","5"
"2870","5"
"2869","5"
"2868","5"
"2867","5"
"2877","5"
"2876","5"
"2875","5"
"2874","5"
"2873","5"
"2886","5"
"2885","5"
"2884","5"
"2883","5"
"2882","5"
"3581","5"
"3580","5"
"3559","5"
"3558","5"
"2906","5"
"2905","5"
"2904","5"
"2903","5"
"2902","5"
"2911","5"
"2910","5"
"2909","5"
"2908","5"
"2907","5"
"2919","5"
"2918","5"
"2917","5"
"2916","5"
"2915","5"
"2928","5"
"2927","5"
"2926","5"
"2925","5"
"2924","5"
"3583","5"
"3582","5"
"3044","5"
"3043","5"
"3042","5"
"3041","5"
"3040","5"
"3053","5"
"3052","5"
"3051","5"
"3050","5"
"3049","5"
"3061","5"
"3060","5"
"3059","5"
"3058","5"
"3057","5"
"3069","5"
"3068","5"
"3067","5"
"3066","5"
"3065","5"
"3589","5"
"3588","5"
"3601","5"
"3600","5"
"899","5"
"898","5"
"897","5"
"896","5"
"895","5"
"1161","5"
"1160","5"
"1159","5"
"1158","5"
"1157","5"
"1424","5"
"1423","5"
"1422","5"
"1421","5"
"1420","5"
"3882","5"
"3881","5"
"4243","6"
"9614","9"
"9613","9"
"9612","9"
"7393","6"
"9611","9"
"9610","9"
"10919","9"
"10918","9"
"4227","6"
"4226","6"
"4223","6"
"4222","6"
"10917","9"
"10916","9"
"10915","9"
"13410","9"
"5518","6"
"13409","9"
"13408","9"
"13407","9"
"13406","9"
"9603","9"
"6264","6"
"6263","6"
"9602","9"
"9601","9"
"9600","9"
"7317","6"
"7316","6"
"9599","9"
"10889","9"
"10888","9"
"10887","9"
"10886","9"
"10885","9"
"13390","9"
"13389","9"
"13388","9"
"5328","6"
"13387","9"
"13386","9"
"10904","9"
"10903","9"
"6287","6"
"6286","6"
"6251","6"
"10902","9"
"10901","9"
"10900","9"
"13400","9"
"13399","9"
"13398","9"
"13397","9"
"5103","6"
"5071","6"
"5459","6"
"5458","6"
"5111","6"
"5105","6"
"5104","6"
"5495","6"
"5493","6"
"5497","6"
"5496","6"
"5494","6"
"7235","6"
"7238","6"
"7237","6"
"7077","6"
"7531","6"
"7423","6"
"7297","6"
"3777","6"
"2390","6"
"2389","6"
"2376","6"
"13396","9"
"9627","9"
"9626","9"
"4355","6"
"9625","9"
"9624","9"
"9623","9"
"10949","9"
"10948","9"
"10947","9"
"10946","9"
"10945","9"
"13425","9"
"13424","9"
"13423","9"
"332","4"
"332","6"
"322","4"
"322","6"
"156","4"
"156","6"
"1731","4"
"2998","5"
"2997","5"
"2996","5"
"2995","5"
"2994","5"
"3003","5"
"3002","5"
"3001","5"
"3000","5"
"2999","5"
"3008","5"
"3007","5"
"3006","5"
"3005","5"
"3004","5"
"3018","5"
"3017","5"
"3016","5"
"3015","5"
"3014","5"
"3587","5"
"3586","5"
"1036","5"
"1035","5"
"1034","5"
"1033","5"
"1032","5"
"1287","5"
"1286","5"
"1285","5"
"1284","5"
"1283","5"
"1570","5"
"1569","5"
"1568","5"
"1567","5"
"1566","5"
"2308","5"
"2307","5"
"2306","5"
"2305","5"
"2304","5"
"3953","5"
"3952","5"
"945","5"
"944","5"
"943","5"
"942","5"
"941","5"
"1195","5"
"1194","5"
"1193","5"
"1192","5"
"1191","5"
"1465","5"
"1464","5"
"1463","5"
"1462","5"
"1461","5"
"3902","5"
"3901","5"
"3683","5"
"3682","5"
"3681","5"
"3680","5"
"3679","5"
"3688","5"
"3687","5"
"3686","5"
"3685","5"
"3684","5"
"3693","5"
"3692","5"
"3691","5"
"3690","5"
"3689","5"
"3698","5"
"3697","5"
"3696","5"
"3695","5"
"3694","5"
"3951","5"
"3950","5"
"918","5"
"917","5"
"916","5"
"915","5"
"914","5"
"1171","5"
"1170","5"
"1169","5"
"1168","5"
"1167","5"
"1439","5"
"1438","5"
"1437","5"
"1436","5"
"1435","5"
"3888","5"
"3887","5"
"3522","5"
"3521","5"
"3520","5"
"3519","5"
"3518","5"
"3527","5"
"3526","5"
"3525","5"
"3524","5"
"3523","5"
"3532","5"
"3531","5"
"3530","5"
"3529","5"
"3528","5"
"3537","5"
"3536","5"
"3535","5"
"3534","5"
"3533","5"
"3623","5"
"3622","5"
"933","5"
"932","5"
"931","5"
"930","5"
"929","5"
"1190","5"
"1189","5"
"1188","5"
"1187","5"
"1186","5"
"1455","5"
"2185","5"
"2184","5"
"3898","5"
"3897","5"
"969","5"
"968","5"
"967","5"
"966","5"
"965","5"
"1210","5"
"1209","5"
"1208","5"
"1207","5"
"1206","5"
"1485","5"
"1484","5"
"1483","5"
"1482","5"
"1481","5"
"2218","5"
"2217","5"
"2216","5"
"2215","5"
"2214","5"
"3912","5"
"3911","5"
"4025","5"
"1004","5"
"1003","5"
"1002","5"
"1001","5"
"1247","5"
"1246","5"
"1245","5"
"1244","5"
"1243","5"
"1530","5"
"1529","5"
"1528","5"
"1527","5"
"1526","5"
"2273","5"
"2272","5"
"2271","5"
"2270","5"
"2269","5"
"3931","5"
"3930","5"
"909","5"
"908","5"
"907","5"
"906","5"
"905","5"
"1434","5"
"1433","5"
"1432","5"
"1431","5"
"1430","5"
"2168","5"
"2167","5"
"2166","5"
"2165","5"
"2164","5"
"3886","5"
"3885","5"
"3804","5"
"979","5"
"978","5"
"977","5"
"976","5"
"975","5"
"1225","5"
"1224","5"
"1223","5"
"1222","5"
"1221","5"
"1505","5"
"1504","5"
"1503","5"
"1502","5"
"1501","5"
"3921","5"
"3920","5"
"2625","5"
"2624","5"
"2623","5"
"2622","5"
"2621","5"
"2630","5"
"2629","5"
"2628","5"
"2627","5"
"2626","5"
"2635","5"
"2634","5"
"2633","5"
"2632","5"
"2631","5"
"2133","5"
"2132","5"
"2131","5"
"2130","5"
"2129","5"
"2637","5"
"2636","5"
"3607","5"
"3606","5"
"984","5"
"983","5"
"982","5"
"981","5"
"980","5"
"1230","5"
"1229","5"
"1228","5"
"1227","5"
"1226","5"
"4031","5"
"4030","5"
"4029","5"
"4028","5"
"4027","5"
"2247","5"
"2246","5"
"2245","5"
"2244","5"
"2243","5"
"3923","5"
"3922","5"
"862","5"
"861","5"
"860","5"
"859","5"
"858","5"
"1914","5"
"1136","5"
"1135","5"
"1134","5"
"1132","5"
"1399","5"
"1398","5"
"1397","5"
"1396","5"
"1395","5"
"2068","5"
"2067","5"
"2066","5"
"2065","5"
"2064","5"
"3865","5"
"3864","5"
"2108","5"
"2107","5"
"2106","5"
"2105","5"
"2104","5"
"3555","5"
"3554","5"
"2756","5"
"2755","5"
"2754","5"
"2753","5"
"2752","5"
"2761","5"
"2760","5"
"2759","5"
"2758","5"
"2757","5"
"2766","5"
"2765","5"
"2764","5"
"2763","5"
"2762","5"
"3810","5"
"3809","5"
"3603","5"
"3602","5"
"218","5"
"2488","5"
"2487","5"
"2486","5"
"2485","5"
"2484","5"
"2493","5"
"2492","5"
"2491","5"
"2490","5"
"2489","5"
"2498","5"
"2497","5"
"2496","5"
"2495","5"
"2494","5"
"2103","5"
"2102","5"
"2101","5"
"2100","5"
"2099","5"
"3549","5"
"3548","5"
"1176","5"
"1175","5"
"1174","5"
"1173","5"
"1172","5"
"1444","5"
"1443","5"
"1442","5"
"1441","5"
"1440","5"
"2173","5"
"2172","5"
"2171","5"
"2170","5"
"2169","5"
"3890","5"
"3889","5"
"452","5"
"451","5"
"450","5"
"2019","5"
"2018","5"
"989","5"
"988","5"
"987","5"
"986","5"
"985","5"
"1231","5"
"1234","5"
"1233","5"
"1232","5"
"2249","5"
"2248","5"
"4049","5"
"4048","5"
"3617","5"
"3616","5"
"2791","5"
"2790","5"
"2789","5"
"2788","5"
"2787","5"
"3573","5"
"3572","5"
"3083","5"
"3082","5"
"3081","5"
"3080","5"
"3079","5"
"3088","5"
"3087","5"
"3086","5"
"3085","5"
"3084","5"
"3091","5"
"3103","5"
"3102","5"
"3101","5"
"3100","5"
"3099","5"
"3591","5"
"3590","5"
"1026","5"
"1025","5"
"1277","5"
"1276","5"
"1275","5"
"1274","5"
"1273","5"
"1560","5"
"1559","5"
"1558","5"
"1557","5"
"1556","5"
"3945","5"
"3944","5"
"1894","5"
"1895","5"
"1899","5"
"1900","5"
"867","5"
"866","5"
"865","5"
"864","5"
"863","5"
"1141","5"
"1140","5"
"1139","5"
"1138","5"
"1137","5"
"1404","5"
"1403","5"
"1402","5"
"1401","5"
"1400","5"
"2384","5"
"2383","5"
"2382","5"
"2381","5"
"2380","5"
"3869","5"
"3868","5"
"879","5"
"878","5"
"877","5"
"876","5"
"875","5"
"1146","5"
"1145","5"
"1144","5"
"1143","5"
"1142","5"
"1409","5"
"1408","5"
"1407","5"
"1406","5"
"1405","5"
"2148","5"
"2147","5"
"3615","5"
"3614","5"
"2441","5"
"2440","5"
"2439","5"
"2438","5"
"2437","5"
"2446","5"
"2445","5"
"2444","5"
"2443","5"
"2442","5"
"2451","5"
"2450","5"
"2449","5"
"2448","5"
"2447","5"
"2453","5"
"2452","5"
"3543","5"
"3542","5"
"3605","5"
"3604","5"
"1515","5"
"1514","5"
"1513","5"
"1512","5"
"1511","5"
"2254","5"
"2253","5"
"2252","5"
"2251","5"
"2250","5"
"3925","5"
"3924","5"
"3619","5"
"3618","5"
"3611","5"
"3610","5"
"2402","5"
"2401","5"
"2400","5"
"2399","5"
"2398","5"
"2409","5"
"2408","5"
"2407","5"
"2406","5"
"2405","5"
"2414","5"
"2413","5"
"2412","5"
"2411","5"
"3624","5"
"2818","5"
"2817","5"
"2816","5"
"2815","5"
"2814","5"
"2823","5"
"2822","5"
"2821","5"
"2820","5"
"2819","5"
"2827","5"
"2826","5"
"2825","5"
"2824","5"
"2831","5"
"2830","5"
"2829","5"
"2828","5"
"3577","5"
"3576","5"
"2473","5"
"2472","5"
"2471","5"
"2470","5"
"2469","5"
"2478","5"
"2477","5"
"2476","5"
"2475","5"
"2474","5"
"2483","5"
"2482","5"
"2481","5"
"2480","5"
"2479","5"
"2098","5"
"2097","5"
"2096","5"
"2095","5"
"2094","5"
"3546","5"
"1014","5"
"1013","5"
"1012","5"
"1011","5"
"1010","5"
"1262","5"
"1261","5"
"1260","5"
"1259","5"
"1258","5"
"1545","5"
"1544","5"
"1543","5"
"1542","5"
"1541","5"
"2291","5"
"2290","5"
"2289","5"
"2288","5"
"2287","5"
"3939","5"
"3938","5"
"2642","5"
"2641","5"
"2640","5"
"2639","5"
"2638","5"
"2647","5"
"2646","5"
"2645","5"
"2644","5"
"2643","5"
"2652","5"
"2651","5"
"2650","5"
"2649","5"
"2648","5"
"2138","5"
"2137","5"
"2136","5"
"2135","5"
"2134","5"
"3565","5"
"3564","5"
"1046","5"
"1045","5"
"1044","5"
"1043","5"
"1042","5"
"1297","5"
"1296","5"
"1295","5"
"1294","5"
"1293","5"
"1580","5"
"1579","5"
"1578","5"
"1577","5"
"1576","5"
"2309","5"
"885","5"
"884","5"
"883","5"
"882","5"
"881","5"
"1151","5"
"1150","5"
"1149","5"
"1148","5"
"1147","5"
"1414","5"
"1413","5"
"1412","5"
"1411","5"
"1410","5"
"2153","5"
"2152","5"
"2151","5"
"2150","5"
"2149","5"
"3878","5"
"3877","5"
"999","5"
"998","5"
"997","5"
"996","5"
"995","5"
"1242","5"
"1241","5"
"1240","5"
"1239","5"
"1238","5"
"1525","5"
"1524","5"
"1523","5"
"1522","5"
"1521","5"
"2267","5"
"2266","5"
"2265","5"
"2264","5"
"2263","5"
"3929","5"
"3928","5"
"3599","5"
"3598","5"
"2672","5"
"2671","5"
"2670","5"
"2669","5"
"2668","5"
"2677","5"
"2676","5"
"2675","5"
"2674","5"
"2673","5"
"2682","5"
"2681","5"
"2680","5"
"2679","5"
"2678","5"
"2687","5"
"2686","5"
"2685","5"
"2684","5"
"2683","5"
"3567","5"
"3566","5"
"2936","5"
"2935","5"
"2934","5"
"2933","5"
"2932","5"
"2942","5"
"2941","5"
"2940","5"
"2939","5"
"2938","5"
"2947","5"
"2946","5"
"2945","5"
"2944","5"
"2943","5"
"2954","5"
"2953","5"
"2952","5"
"2951","5"
"2950","5"
"3585","5"
"3584","5"
"3551","5"
"3550","5"
"3132","5"
"3131","5"
"3130","5"
"3129","5"
"3128","5"
"3137","5"
"3136","5"
"3135","5"
"3134","5"
"3133","5"
"3146","5"
"3145","5"
"3144","5"
"3143","5"
"3142","5"
"3151","5"
"3150","5"
"3149","5"
"3148","5"
"3147","5"
"3595","5"
"3594","5"
"853","5"
"852","5"
"851","5"
"850","5"
"849","5"
"1121","5"
"1120","5"
"1119","5"
"1118","5"
"1117","5"
"1389","5"
"1388","5"
"1387","5"
"1386","5"
"1385","5"
"3859","5"
"3858","5"
"3805","5"
"3643","5"
"3642","5"
"3641","5"
"3640","5"
"3807","5"
"3806","5"
"7151","6"
"4397","6"
"6213","6"
"9649","9"
"10989","9"
"6214","6"
"10988","9"
"10987","9"
"6218","6"
"10986","9"
"10985","9"
"13455","9"
"4366","6"
"13454","9"
"13453","9"
"13452","9"
"13451","9"
"11156","9"
"11155","9"
"7486","6"
"11154","9"
"11153","9"
"11152","9"
"4197","6"
"4198","6"
"4339","6"
"11151","9"
"11150","9"
"11149","9"
"11148","9"
"11147","9"
"11146","9"
"11145","9"
"11144","9"
"11170","9"
"7359","6"
"7358","6"
"7357","6"
"11169","9"
"11168","9"
"11167","9"
"11166","9"
"11165","9"
"11164","9"
"6121","6"
"7310","6"
"4219","6"
"4218","6"
"11163","9"
"11162","9"
"11161","9"
"11160","9"
"11159","9"
"11158","9"
"6270","6"
"6269","6"
"6249","6"
"11184","9"
"11183","9"
"11182","9"
"11181","9"
"11180","9"
"11179","9"
"2394","6"
"2393","6"
"4093","6"
"4001","6"
"5996","6"
"5995","6"
"4310","6"
"4309","6"
"4208","6"
"6056","6"
"6055","6"
"6054","6"
"5997","6"
"7253","6"
"6713","6"
"6712","6"
"6689","6"
"7308","6"
"7307","6"
"1727","4"
"1727","6"
"1726","4"
"1726","6"
"1612","4"
"1612","6"
"331","4"
"331","6"
"330","4"
"330","6"
"323","4"
"323","6"
"160","4"
"160","6"
"159","4"
"159","6"
"155","4"
"155","6"
"154","4"
"154","6"
"138","4"
"138","6"
"13","4"
"13","6"
"6719","6"
"6718","6"
"4247","6"
"4246","6"
"4234","6"
"4233","6"
"11178","9"
"11177","9"
"11176","9"
"11175","9"
"6243","6"
"6242","6"
"6244","6"
"11174","9"
"11173","9"
"11172","9"
"9739","9"
"9738","9"
"9737","9"
"9736","9"
"9735","9"
"7610","6"
"7609","6"
"7611","6"
"4240","6"
"9734","9"
"9733","9"
"11203","9"
"4255","6"
"7096","6"
"7401","6"
"11202","9"
"11201","9"
"11200","9"
"11199","9"
"11198","9"
"11197","9"
"11856","9"
"4232","6"
"4231","6"
"9926","9"
"9925","9"
"9924","9"
"6193","6"
"9923","9"
"9922","9"
"10673","9"
"10672","9"
"10671","9"
"7498","6"
"7499","6"
"10670","9"
"10669","9"
"2146","5"
"2145","5"
"2144","5"
"3876","5"
"3875","5"
"2799","5"
"2798","5"
"2797","5"
"2796","5"
"2795","5"
"2794","5"
"2803","5"
"2802","5"
"2801","5"
"2800","5"
"2808","5"
"2807","5"
"2806","5"
"2805","5"
"2804","5"
"2813","5"
"2812","5"
"2811","5"
"2810","5"
"2809","5"
"3575","5"
"3574","5"
"3111","5"
"3110","5"
"3109","5"
"3108","5"
"3107","5"
"3116","5"
"3115","5"
"3114","5"
"3113","5"
"3112","5"
"3122","5"
"3121","5"
"3120","5"
"3119","5"
"3118","5"
"3127","5"
"3126","5"
"3125","5"
"3124","5"
"3123","5"
"3593","5"
"3592","5"
"1009","5"
"1008","5"
"1007","5"
"1006","5"
"1005","5"
"1252","5"
"1251","5"
"1250","5"
"1249","5"
"1248","5"
"1535","5"
"1534","5"
"1533","5"
"1532","5"
"1531","5"
"2280","5"
"2279","5"
"2278","5"
"2277","5"
"2276","5"
"3933","5"
"3932","5"
"2458","5"
"2457","5"
"2456","5"
"2455","5"
"2454","5"
"2463","5"
"2462","5"
"2461","5"
"2460","5"
"2459","5"
"2468","5"
"2467","5"
"2466","5"
"2465","5"
"2464","5"
"2093","5"
"2092","5"
"2091","5"
"2090","5"
"2089","5"
"3545","5"
"3544","5"
"3960","5"
"3959","5"
"3958","5"
"3957","5"
"3956","5"
"3965","5"
"3964","5"
"3963","5"
"3962","5"
"3961","5"
"3970","5"
"3969","5"
"3968","5"
"3967","5"
"3966","5"
"3975","5"
"3974","5"
"3973","5"
"3972","5"
"3971","5"
"3908","5"
"3907","5"
"974","5"
"973","5"
"972","5"
"971","5"
"970","5"
"1215","5"
"1214","5"
"1213","5"
"1212","5"
"1211","5"
"1490","5"
"1489","5"
"1488","5"
"1487","5"
"1486","5"
"2235","5"
"2234","5"
"2233","5"
"2232","5"
"2231","5"
"3916","5"
"3915","5"
"1257","5"
"1256","5"
"1255","5"
"1254","5"
"1253","5"
"1540","5"
"1539","5"
"1538","5"
"1537","5"
"1536","5"
"2286","5"
"2285","5"
"2284","5"
"2283","5"
"2282","5"
"3937","5"
"3936","5"
"3621","5"
"3620","5"
"2771","5"
"2770","5"
"2769","5"
"2768","5"
"2767","5"
"2776","5"
"2775","5"
"2774","5"
"2773","5"
"2772","5"
"2781","5"
"2780","5"
"2779","5"
"2778","5"
"2777","5"
"2786","5"
"2785","5"
"2784","5"
"2783","5"
"2782","5"
"3571","5"
"3570","5"
"953","5"
"952","5"
"951","5"
"950","5"
"949","5"
"1200","5"
"1199","5"
"1198","5"
"1197","5"
"1196","5"
"1470","5"
"1469","5"
"1468","5"
"1467","5"
"1466","5"
"2195","5"
"2194","5"
"2193","5"
"2192","5"
"2191","5"
"3904","5"
"3903","5"
"928","5"
"927","5"
"926","5"
"925","5"
"924","5"
"1185","5"
"1184","5"
"1183","5"
"1182","5"
"1181","5"
"1454","5"
"1453","5"
"1452","5"
"1451","5"
"1450","5"
"2183","5"
"2182","5"
"2181","5"
"2180","5"
"2179","5"
"3896","5"
"3895","5"
"3553","5"
"3552","5"
"3159","5"
"3158","5"
"3157","5"
"3156","5"
"3155","5"
"3167","5"
"3166","5"
"3165","5"
"3164","5"
"3163","5"
"3172","5"
"3171","5"
"3170","5"
"3169","5"
"3168","5"
"3177","5"
"3176","5"
"3175","5"
"3174","5"
"3173","5"
"3597","5"
"3596","5"
"1874","5"
"1873","5"
"1872","5"
"3613","5"
"3612","5"
"1954","5"
"1953","5"
"1952","5"
"1951","5"
"1950","5"
"1959","5"
"1958","5"
"1957","5"
"1956","5"
"1955","5"
"1964","5"
"1963","5"
"1962","5"
"1961","5"
"1960","5"
"2083","5"
"2082","5"
"2081","5"
"2080","5"
"2079","5"
"3539","5"
"3538","5"
"1731","6"
"1730","4"
"1730","6"
"1073","4"
"1073","6"
"1072","4"
"1072","6"
"691","4"
"691","6"
"158","4"
"158","6"
"157","4"
"157","6"
"153","4"
"153","6"
"137","4"
"137","6"
"12","4"
"12","6"
"11","4"
"11","6"
"7","4"
"7","6"
"4388","6"
"4387","6"
"13097","9"
"13096","9"
"13095","9"
"13094","9"
"13093","9"
"9709","9"
"9708","9"
"9707","9"
"9706","9"
"9705","9"
"11057","9"
"11056","9"
"11055","9"
"2385","6"
"2362","6"
"5966","6"
"3996","6"
"4209","6"
"7600","6"
"7599","6"
"7598","6"
"7102","6"
"7601","6"
"6047","6"
"6046","6"
"6045","6"
"6694","6"
"9080","6"
"1617","4"
"1617","6"
"1619","4"
"1619","6"
"1607","4"
"1607","6"
"325","4"
"325","6"
"324","4"
"324","6"
"222","4"
"222","6"
"149","4"
"149","6"
"148","4"
"148","6"
"36","4"
"36","6"
"8","4"
"8","6"
"11054","9"
"11053","9"
"13511","9"
"13510","9"
"13509","9"
"13508","9"
"13507","9"
"10319","9"
"2364","6"
"2363","6"
"4163","6"
"4159","6"
"3824","6"
"3823","6"
"3755","6"
"4164","6"
"1985","4"
"1985","6"
"1609","4"
"1609","6"
"1608","4"
"1608","6"
"1595","4"
"1595","6"
"675","4"
"675","6"
"674","4"
"674","6"
"346","4"
"346","6"
"221","4"
"221","6"
"220","4"
"220","6"
"195","4"
"195","6"
"180","4"
"180","6"
"179","4"
"179","6"
"175","4"
"175","6"
"14134","9"
"10428","9"
"10427","9"
"10426","9"
"10425","9"
"6113","6"
"6112","6"
"5369","6"
"6117","6"
"6116","6"
"6115","6"
"6114","6"
"6118","6"
"8918","6"
"8917","6"
"6120","6"
"6119","6"
"8926","6"
"8925","6"
"8924","6"
"8933","6"
"8932","6"
"8957","6"
"8956","6"
"8955","6"
"8954","6"
"4037","6"
"2368","6"
"2367","6"
"4039","6"
"4040","6"
"5941","6"
"5940","6"
"5939","6"
"4167","6"
"6033","6"
"6032","6"
"6031","6"
"7231","6"
"7230","6"
"7229","6"
"6686","6"
"6685","6"
"9083","6"
"9082","6"
"7530","6"
"2055","4"
"2055","6"
"2054","4"
"2054","6"
"1987","4"
"1987","6"
"2056","4"
"2056","6"
"7194","6"
"10424","9"
"11342","9"
"5341","6"
"11341","9"
"11340","9"
"11339","9"
"11338","9"
"6252","6"
"13988","9"
"959","5"
"958","5"
"957","5"
"956","5"
"955","5"
"1205","5"
"1204","5"
"1203","5"
"1202","5"
"1201","5"
"1475","5"
"1474","5"
"1473","5"
"1472","5"
"1471","5"
"2200","5"
"2199","5"
"2198","5"
"2197","5"
"2196","5"
"3906","5"
"3905","5"
"940","5"
"939","5"
"938","5"
"937","5"
"936","5"
"1460","5"
"1459","5"
"1458","5"
"1457","5"
"1456","5"
"2190","5"
"2189","5"
"2188","5"
"2187","5"
"2186","5"
"2746","5"
"2745","5"
"2744","5"
"2743","5"
"2742","5"
"2751","5"
"2750","5"
"2749","5"
"2748","5"
"2747","5"
"3569","5"
"3568","5"
"3404","5"
"3339","5"
"2556","5"
"3223","5"
"3424","5"
"3319","5"
"3283","5"
"2541","5"
"3478","5"
"3253","5"
"3364","5"
"3458","5"
"3198","5"
"2499","5"
"3498","5"
"3389","5"
"3408","5"
"3407","5"
"3406","5"
"3405","5"
"3418","5"
"3417","5"
"3416","5"
"3415","5"
"3414","5"
"3363","5"
"3362","5"
"3361","5"
"3360","5"
"3359","5"
"3182","5"
"3181","5"
"3180","5"
"3179","5"
"3178","5"
"3189","5"
"3188","5"
"3187","5"
"3186","5"
"3185","5"
"3194","5"
"3193","5"
"3192","5"
"3191","5"
"3190","5"
"3343","5"
"3342","5"
"3341","5"
"3340","5"
"3348","5"
"3347","5"
"3346","5"
"3345","5"
"3344","5"
"3353","5"
"3352","5"
"3351","5"
"3350","5"
"3349","5"
"3358","5"
"3357","5"
"3356","5"
"3355","5"
"3354","5"
"3388","5"
"3387","5"
"3386","5"
"3385","5"
"3384","5"
"3252","5"
"3251","5"
"3250","5"
"3249","5"
"3248","5"
"3222","5"
"3221","5"
"3220","5"
"3219","5"
"3218","5"
"2560","5"
"2559","5"
"2558","5"
"2557","5"
"2565","5"
"2564","5"
"2563","5"
"2562","5"
"2561","5"
"2570","5"
"2569","5"
"2568","5"
"2567","5"
"2566","5"
"2575","5"
"2574","5"
"2573","5"
"2572","5"
"2571","5"
"3403","5"
"3402","5"
"3401","5"
"3400","5"
"3399","5"
"3227","5"
"3226","5"
"3225","5"
"3224","5"
"3237","5"
"3236","5"
"3235","5"
"3234","5"
"3233","5"
"3242","5"
"3241","5"
"3240","5"
"3239","5"
"3238","5"
"3247","5"
"3246","5"
"3245","5"
"3244","5"
"3243","5"
"3428","5"
"3427","5"
"3426","5"
"3425","5"
"3438","5"
"3437","5"
"3436","5"
"3435","5"
"3434","5"
"3443","5"
"3442","5"
"3441","5"
"3440","5"
"3439","5"
"3457","5"
"3456","5"
"3455","5"
"3454","5"
"3323","5"
"3322","5"
"3321","5"
"3320","5"
"3328","5"
"3327","5"
"3326","5"
"3325","5"
"3324","5"
"3333","5"
"3332","5"
"3331","5"
"3330","5"
"3329","5"
"3338","5"
"3337","5"
"3336","5"
"3335","5"
"3334","5"
"3287","5"
"3286","5"
"3285","5"
"3284","5"
"3292","5"
"3291","5"
"3290","5"
"3289","5"
"3288","5"
"3307","5"
"3306","5"
"3305","5"
"3304","5"
"3303","5"
"3312","5"
"3311","5"
"3310","5"
"3309","5"
"3308","5"
"3482","5"
"3481","5"
"3480","5"
"3479","5"
"3487","5"
"3486","5"
"3485","5"
"3484","5"
"3483","5"
"3492","5"
"3491","5"
"3490","5"
"3489","5"
"3488","5"
"3497","5"
"3496","5"
"3495","5"
"3494","5"
"3493","5"
"3257","5"
"3256","5"
"3255","5"
"3254","5"
"3262","5"
"3261","5"
"3260","5"
"3259","5"
"3258","5"
"3272","5"
"3271","5"
"3270","5"
"3269","5"
"3268","5"
"3277","5"
"3276","5"
"3275","5"
"3274","5"
"3273","5"
"3202","5"
"3201","5"
"3200","5"
"3199","5"
"3207","5"
"3206","5"
"3205","5"
"3204","5"
"3203","5"
"3212","5"
"3211","5"
"3210","5"
"3209","5"
"3208","5"
"3217","5"
"3216","5"
"3215","5"
"3214","5"
"3213","5"
"2503","5"
"2502","5"
"2501","5"
"2500","5"
"2508","5"
"2507","5"
"2506","5"
"2505","5"
"2504","5"
"2513","5"
"2512","5"
"2511","5"
"2510","5"
"2509","5"
"2519","5"
"2518","5"
"2517","5"
"2516","5"
"2515","5"
"3232","5"
"3231","5"
"3230","5"
"3229","5"
"3228","5"
"2522","5"
"2521","5"
"2527","5"
"2526","5"
"2525","5"
"2524","5"
"2523","5"
"2532","5"
"2531","5"
"2530","5"
"2529","5"
"2528","5"
"2537","5"
"2536","5"
"2535","5"
"2534","5"
"2533","5"
"4809","6"
"13422","9"
"13421","9"
"10006","9"
"10005","9"
"10004","9"
"6682","6"
"10003","9"
"10002","9"
"10753","9"
"10752","9"
"10751","9"
"10750","9"
"10749","9"
"13188","9"
"1089","4"
"1089","6"
"1088","4"
"1088","6"
"1087","4"
"1087","6"
"1053","4"
"1053","6"
"23","4"
"23","6"
"22","4"
"22","6"
"2359","4"
"2359","6"
"2358","4"
"2358","6"
"2357","4"
"2357","6"
"2356","4"
"2356","6"
"2220","4"
"2220","6"
"1312","4"
"1312","6"
"1083","4"
"1083","6"
"714","4"
"714","6"
"713","4"
"713","6"
"711","4"
"711","6"
"710","4"
"710","6"
"709","4"
"709","6"
"708","4"
"708","6"
"707","4"
"707","6"
"2313","6"
"2312","6"
"2311","6"
"2310","6"
"5367","6"
"5366","6"
"5365","6"
"5364","6"
"6100","6"
"6099","6"
"6098","6"
"6097","6"
"267","4"
"267","6"
"266","4"
"266","6"
"265","4"
"265","6"
"264","4"
"264","6"
"13187","9"
"13186","9"
"13185","9"
"13184","9"
"2281","6"
"2418","6"
"2388","6"
"4162","6"
"4161","6"
"2419","6"
"7583","6"
"7581","6"
"7587","6"
"7582","6"
"7580","6"
"7579","6"
"4307","6"
"7589","6"
"7588","6"
"7618","6"
"164","4"
"164","6"
"28","4"
"28","6"
"1850","4"
"1850","6"
"1849","4"
"1849","6"
"1592","4"
"1592","6"
"1591","4"
"1591","6"
"1077","4"
"1077","6"
"10658","9"
"10657","9"
"10656","9"
"10655","9"
"5319","6"
"10654","9"
"13083","9"
"6268","6"
"6267","6"
"6253","6"
"13082","9"
"13081","9"
"7325","6"
"7324","6"
"13080","9"
"13079","9"
"9558","9"
"9557","9"
"2545","5"
"2544","5"
"2543","5"
"2542","5"
"2550","5"
"2549","5"
"2548","5"
"2547","5"
"2546","5"
"2555","5"
"2554","5"
"2553","5"
"2552","5"
"2551","5"
"3368","5"
"3367","5"
"3366","5"
"3365","5"
"3373","5"
"3372","5"
"3371","5"
"3370","5"
"3369","5"
"3378","5"
"3377","5"
"3376","5"
"3375","5"
"3374","5"
"3383","5"
"3382","5"
"3381","5"
"3380","5"
"3379","5"
"3462","5"
