"id_pointage_calcule","id_agent","date_lundi","date_debut","date_fin","quantite","id_ref_type_pointage","id_ref_prime","etat","id_ventil_date","version"
"6056","9003388","2015-06-15T00:00:00.000","2015-06-18T00:00:00.000","NULL","0","3","1","9","4","3"
"6057","9003388","2015-06-15T00:00:00.000","2015-06-20T00:00:00.000","NULL","480","3","1","9","4","3"
"6058","9003388","2015-06-15T00:00:00.000","2015-06-19T00:00:00.000","NULL","0","3","1","9","4","3"
"6059","9003388","2015-06-15T00:00:00.000","2015-06-16T00:00:00.000","NULL","480","3","1","9","4","3"
"6060","9003388","2015-06-15T00:00:00.000","2015-06-18T00:00:00.000","NULL","1","3","6","9","4","3"
"6061","9003388","2015-06-15T00:00:00.000","2015-06-20T00:00:00.000","NULL","1","3","6","9","4","3"
"4739","9003983","2015-06-01T00:00:00.000","2015-06-02T00:00:00.000","NULL","1","3","6","9","4","3"
"4740","9003983","2015-06-08T00:00:00.000","2015-06-12T00:00:00.000","NULL","480","3","1","9","4","3"
"4741","9003983","2015-06-15T00:00:00.000","2015-06-17T00:00:00.000","NULL","0","3","1","9","4","3"
"4742","9003983","2015-06-15T00:00:00.000","2015-06-16T00:00:00.000","NULL","0","3","1","9","4","3"
"4743","9003983","2015-06-15T00:00:00.000","2015-06-17T00:00:00.000","NULL","1","3","6","9","4","3"
"7839","9003385","2015-06-29T00:00:00.000","2015-06-29T00:00:00.000","NULL","480","3","1","4","NULL","0"
"6690","9004239","2015-06-22T00:00:00.000","2015-06-24T00:00:00.000","NULL","1","3","6","9","6","3"
"7852","9005042","2015-06-29T00:00:00.000","2015-06-29T00:00:00.000","NULL","480","3","1","4","NULL","0"
"4744","9003983","2015-06-15T00:00:00.000","2015-06-16T00:00:00.000","NULL","1","3","6","9","4","3"
"4745","9003983","2015-06-22T00:00:00.000","2015-06-26T00:00:00.000","NULL","300","3","1","9","4","3"
"4746","9003983","2015-06-29T00:00:00.000","2015-06-30T00:00:00.000","NULL","0","3","1","9","4","3"
"4747","9003983","2015-06-29T00:00:00.000","2015-06-30T00:00:00.000","NULL","1","3","6","9","4","3"
"6339","9004686","2015-06-01T00:00:00.000","2015-06-02T00:00:00.000","NULL","1","3","6","9","4","3"
"6340","9004686","2015-06-01T00:00:00.000","2015-06-07T00:00:00.000","NULL","1","3","6","9","4","3"
"6341","9004686","2015-06-08T00:00:00.000","2015-06-14T00:00:00.000","NULL","480","3","1","9","4","3"
"6342","9004686","2015-06-08T00:00:00.000","2015-06-13T00:00:00.000","NULL","0","3","1","9","4","3"
"6343","9004686","2015-06-08T00:00:00.000","2015-06-12T00:00:00.000","NULL","0","3","1","9","4","3"
"6344","9004686","2015-06-08T00:00:00.000","2015-06-14T00:00:00.000","NULL","660","3","4","9","4","3"
"5478","9005309","2015-06-01T00:00:00.000","2015-06-05T00:00:00.000","NULL","480","3","1","9","4","3"
"5479","9005309","2015-06-01T00:00:00.000","2015-06-04T00:00:00.000","NULL","0","3","1","9","4","3"
"5480","9005309","2015-06-01T00:00:00.000","2015-06-04T00:00:00.000","NULL","1","3","6","9","4","3"
"5481","9005309","2015-06-08T00:00:00.000","2015-06-13T00:00:00.000","NULL","480","3","1","9","4","3"
"5482","9005309","2015-06-08T00:00:00.000","2015-06-13T00:00:00.000","NULL","1","3","6","9","4","3"
"5483","9005309","2015-06-15T00:00:00.000","2015-06-19T00:00:00.000","NULL","360","3","1","9","4","3"
"5484","9005309","2015-06-15T00:00:00.000","2015-06-18T00:00:00.000","NULL","480","3","1","9","4","3"
"5485","9005309","2015-06-15T00:00:00.000","2015-06-17T00:00:00.000","NULL","0","3","1","9","4","3"
"6345","9004686","2015-06-08T00:00:00.000","2015-06-14T00:00:00.000","NULL","1","3","6","9","4","3"
"6346","9004686","2015-06-08T00:00:00.000","2015-06-13T00:00:00.000","NULL","1","3","6","9","4","3"
"6347","9004686","2015-06-08T00:00:00.000","2015-06-12T00:00:00.000","NULL","1","3","6","9","4","3"
"6348","9004686","2015-06-22T00:00:00.000","2015-06-28T00:00:00.000","NULL","0","3","1","9","4","3"
"6349","9004686","2015-06-22T00:00:00.000","2015-06-27T00:00:00.000","NULL","0","3","1","9","4","3"
"6350","9004686","2015-06-22T00:00:00.000","2015-06-24T00:00:00.000","NULL","480","3","1","9","4","3"
"6746","9003385","2015-06-29T00:00:00.000","2015-07-03T00:00:00.000","NULL","1","3","6","9","6","3"
"6747","9003719","2015-06-01T00:00:00.000","2015-06-06T00:00:00.000","NULL","90","3","1","9","6","3"
"6748","9003719","2015-06-01T00:00:00.000","2015-06-06T00:00:00.000","NULL","2","3","6","9","6","3"
"6749","9003719","2015-06-01T00:00:00.000","2015-06-01T00:00:00.000","NULL","1","3","6","9","6","3"
"6351","9004686","2015-06-22T00:00:00.000","2015-06-23T00:00:00.000","NULL","0","3","1","9","4","3"
"6352","9004686","2015-06-22T00:00:00.000","2015-06-22T00:00:00.000","NULL","0","3","1","9","4","3"
"6353","9004686","2015-06-22T00:00:00.000","2015-06-28T00:00:00.000","NULL","480","3","4","9","4","3"
"6354","9004686","2015-06-22T00:00:00.000","2015-06-28T00:00:00.000","NULL","1","3","6","9","4","3"
"6355","9004686","2015-06-22T00:00:00.000","2015-06-27T00:00:00.000","NULL","1","3","6","9","4","3"
"6356","9004686","2015-06-22T00:00:00.000","2015-06-23T00:00:00.000","NULL","1","3","6","9","4","3"
"6357","9004686","2015-06-22T00:00:00.000","2015-06-22T00:00:00.000","NULL","1","3","6","9","4","3"
"6358","9004686","2015-06-29T00:00:00.000","2015-06-29T00:00:00.000","NULL","480","3","1","9","4","3"
"6338","9004686","2015-06-01T00:00:00.000","2015-06-03T00:00:00.000","NULL","1","3","6","9","4","3"
"5486","9005309","2015-06-15T00:00:00.000","2015-06-16T00:00:00.000","NULL","0","3","1","9","4","3"
"5487","9005309","2015-06-15T00:00:00.000","2015-06-17T00:00:00.000","NULL","1","3","6","9","4","3"
"5488","9005309","2015-06-15T00:00:00.000","2015-06-16T00:00:00.000","NULL","1","3","6","9","4","3"
"6750","9003719","2015-06-01T00:00:00.000","2015-06-03T00:00:00.000","NULL","1","3","6","9","6","3"
"6751","9003719","2015-06-22T00:00:00.000","2015-06-24T00:00:00.000","NULL","480","3","1","9","6","3"
"6519","9005077","2015-07-06T00:00:00.000","2015-07-08T00:00:00.000","NULL","1","3","6","9","6","5"
"4638","9003397","2015-06-01T00:00:00.000","2015-06-02T00:00:00.000","NULL","480","3","1","9","6","8"
"6752","9003719","2015-06-22T00:00:00.000","2015-06-28T00:00:00.000","NULL","480","3","4","9","6","3"
"6753","9003719","2015-06-22T00:00:00.000","2015-06-28T00:00:00.000","NULL","1","3","6","9","6","3"
"6754","9003719","2015-06-22T00:00:00.000","2015-06-27T00:00:00.000","NULL","1","3","6","9","6","3"
"6755","9003719","2015-06-22T00:00:00.000","2015-06-23T00:00:00.000","NULL","1","3","6","9","6","3"
"6756","9003719","2015-06-29T00:00:00.000","2015-06-29T00:00:00.000","NULL","480","3","1","9","6","3"
"5489","9005309","2015-06-22T00:00:00.000","2015-06-27T00:00:00.000","NULL","480","3","1","9","4","3"
"5490","9005309","2015-06-22T00:00:00.000","2015-06-26T00:00:00.000","NULL","0","3","1","9","4","3"
"5491","9005309","2015-06-22T00:00:00.000","2015-06-25T00:00:00.000","NULL","0","3","1","9","4","3"
"10768","9003979","2015-08-03T00:00:00.000","2015-08-08T00:00:00.000","NULL","1","3","6","9","8","3"
"10769","9003979","2015-08-03T00:00:00.000","2015-08-07T00:00:00.000","NULL","1","3","6","9","8","3"
"10770","9003979","2015-08-03T00:00:00.000","2015-08-03T00:00:00.000","NULL","1","3","6","9","8","3"
"10771","9003979","2015-08-10T00:00:00.000","2015-08-14T00:00:00.000","NULL","480","3","1","9","8","3"
"10772","9003979","2015-08-10T00:00:00.000","2015-08-13T00:00:00.000","NULL","1","3","6","9","8","3"
"10773","9003979","2015-08-10T00:00:00.000","2015-08-12T00:00:00.000","NULL","1","3","6","9","8","3"
"10774","9003979","2015-08-17T00:00:00.000","2015-08-19T00:00:00.000","NULL","480","3","1","9","8","3"
"10156","9005315","2015-07-13T00:00:00.000","2015-07-17T00:00:00.000","NULL","480","3","1","9","8","3"
"10157","9005315","2015-07-13T00:00:00.000","2015-07-15T00:00:00.000","NULL","1","3","6","9","8","3"
"10158","9005315","2015-07-27T00:00:00.000","2015-08-01T00:00:00.000","NULL","480","3","1","9","8","3"
"10159","9005315","2015-08-03T00:00:00.000","2015-08-07T00:00:00.000","NULL","360","3","1","9","8","3"
"10160","9005315","2015-08-03T00:00:00.000","2015-08-06T00:00:00.000","NULL","480","3","1","9","8","3"
"10161","9005315","2015-08-03T00:00:00.000","2015-08-09T00:00:00.000","NULL","480","3","4","9","8","3"
"10162","9005315","2015-08-03T00:00:00.000","2015-08-09T00:00:00.000","NULL","1","3","6","9","8","3"
"10163","9005315","2015-08-03T00:00:00.000","2015-08-05T00:00:00.000","NULL","1","3","6","9","8","3"
"5492","9005309","2015-06-22T00:00:00.000","2015-06-23T00:00:00.000","NULL","480","3","1","9","4","3"
"5493","9005309","2015-06-22T00:00:00.000","2015-06-26T00:00:00.000","NULL","1","3","6","9","4","3"
"5494","9005309","2015-06-22T00:00:00.000","2015-06-25T00:00:00.000","NULL","1","3","6","9","4","3"
"4748","9004981","2015-06-01T00:00:00.000","2015-06-07T00:00:00.000","NULL","0","3","1","9","4","3"
"4749","9004981","2015-06-01T00:00:00.000","2015-06-06T00:00:00.000","NULL","0","3","1","9","4","3"
"4750","9004981","2015-06-01T00:00:00.000","2015-06-07T00:00:00.000","NULL","480","3","4","9","4","3"
"10164","9005315","2015-08-03T00:00:00.000","2015-08-04T00:00:00.000","NULL","1","3","6","9","8","3"
"10165","9005315","2015-08-10T00:00:00.000","2015-08-16T00:00:00.000","NULL","480","3","1","9","8","3"
"7615","9004223","2015-07-06T00:00:00.000","2015-07-09T00:00:00.000","NULL","1","3","6","9","6","5"
"4666","9003785","2015-06-08T00:00:00.000","2015-06-10T00:00:00.000","NULL","1","3","6","9","6","6"
"4667","9003785","2015-06-08T00:00:00.000","2015-06-09T00:00:00.000","NULL","1","3","6","9","6","6"
"4668","9003785","2015-06-15T00:00:00.000","2015-06-16T00:00:00.000","NULL","480","3","1","9","6","6"
"4669","9003785","2015-06-15T00:00:00.000","2015-06-15T00:00:00.000","NULL","0","3","1","9","6","6"
"6641","9003790","2015-07-20T00:00:00.000","2015-07-23T00:00:00.000","NULL","480","3","1","9","6","3"
"7617","9004223","2015-07-13T00:00:00.000","2015-07-18T00:00:00.000","NULL","480","3","1","9","6","5"
"6631","9005312","2015-07-13T00:00:00.000","2015-07-16T00:00:00.000","NULL","1","3","6","9","6","3"
"7620","9004223","2015-07-13T00:00:00.000","2015-07-17T00:00:00.000","NULL","1","3","6","9","6","5"
"6642","9004987","2015-06-29T00:00:00.000","2015-07-03T00:00:00.000","NULL","480","3","1","9","6","3"
"6643","9004987","2015-06-29T00:00:00.000","2015-07-01T00:00:00.000","NULL","480","3","1","9","6","3"
"6644","9004987","2015-06-29T00:00:00.000","2015-07-05T00:00:00.000","NULL","600","3","4","9","6","3"
"6645","9004987","2015-06-29T00:00:00.000","2015-07-05T00:00:00.000","NULL","1","3","6","9","6","3"
"6646","9004987","2015-06-29T00:00:00.000","2015-07-04T00:00:00.000","NULL","1","3","6","9","6","3"
"5886","9003719","2015-06-01T00:00:00.000","2015-06-06T00:00:00.000","NULL","0","3","1","9","6","6"
"5888","9003719","2015-06-01T00:00:00.000","2015-06-01T00:00:00.000","NULL","1","3","6","9","6","6"
"7699","9004979","2015-06-22T00:00:00.000","2015-06-27T00:00:00.000","NULL","480","3","1","9","6","3"
"7700","9004979","2015-06-22T00:00:00.000","2015-06-22T00:00:00.000","NULL","480","3","1","9","6","3"
"4751","9004981","2015-06-01T00:00:00.000","2015-06-07T00:00:00.000","NULL","1","3","6","9","4","3"
"4752","9004981","2015-06-01T00:00:00.000","2015-06-06T00:00:00.000","NULL","1","3","6","9","4","3"
"4753","9004981","2015-06-08T00:00:00.000","2015-06-13T00:00:00.000","NULL","480","3","1","9","4","3"
"4754","9004981","2015-06-08T00:00:00.000","2015-06-12T00:00:00.000","NULL","0","3","1","9","4","3"
"4755","9004981","2015-06-08T00:00:00.000","2015-06-11T00:00:00.000","NULL","0","3","1","9","4","3"
"4756","9004981","2015-06-08T00:00:00.000","2015-06-08T00:00:00.000","NULL","480","3","1","9","4","3"
"4757","9004981","2015-06-08T00:00:00.000","2015-06-13T00:00:00.000","NULL","1","3","6","9","4","3"
"4758","9004981","2015-06-08T00:00:00.000","2015-06-12T00:00:00.000","NULL","1","3","6","9","4","3"
"4759","9004981","2015-06-08T00:00:00.000","2015-06-11T00:00:00.000","NULL","1","3","6","9","4","3"
"4760","9004981","2015-06-15T00:00:00.000","2015-06-21T00:00:00.000","NULL","0","3","1","9","4","3"
"4761","9004981","2015-06-15T00:00:00.000","2015-06-18T00:00:00.000","NULL","480","3","1","9","4","3"
"4762","9004981","2015-06-15T00:00:00.000","2015-06-17T00:00:00.000","NULL","0","3","1","9","4","3"
"4763","9004981","2015-06-15T00:00:00.000","2015-06-16T00:00:00.000","NULL","0","3","1","9","4","3"
"4764","9004981","2015-06-15T00:00:00.000","2015-06-21T00:00:00.000","NULL","480","3","4","9","4","3"
"4765","9004981","2015-06-15T00:00:00.000","2015-06-21T00:00:00.000","NULL","1","3","6","9","4","3"
"4766","9004981","2015-06-15T00:00:00.000","2015-06-17T00:00:00.000","NULL","1","3","6","9","4","3"
"4767","9004981","2015-06-15T00:00:00.000","2015-06-16T00:00:00.000","NULL","1","3","6","9","4","3"
"4768","9004981","2015-06-22T00:00:00.000","2015-06-27T00:00:00.000","NULL","480","3","1","9","4","3"
"4769","9004981","2015-06-22T00:00:00.000","2015-06-26T00:00:00.000","NULL","0","3","1","9","4","3"
"4770","9004981","2015-06-22T00:00:00.000","2015-06-25T00:00:00.000","NULL","0","3","1","9","4","3"
"7701","9004979","2015-06-22T00:00:00.000","2015-06-25T00:00:00.000","NULL","1","3","6","9","6","3"
"5148","9004979","2015-06-15T00:00:00.000","2015-06-20T00:00:00.000","NULL","0","3","1","9","6","8"
"5141","9004979","2015-06-01T00:00:00.000","2015-06-05T00:00:00.000","NULL","1","3","6","9","6","8"
"5145","9004979","2015-06-08T00:00:00.000","2015-06-11T00:00:00.000","NULL","1","3","6","9","6","8"
"5137","9004979","2015-06-01T00:00:00.000","2015-06-05T00:00:00.000","NULL","0","3","1","9","6","8"
"5135","9004979","2015-06-01T00:00:00.000","2015-06-07T00:00:00.000","NULL","480","3","1","9","6","8"
"5139","9004979","2015-06-01T00:00:00.000","2015-06-07T00:00:00.000","NULL","480","3","4","9","6","8"
"5142","9004979","2015-06-08T00:00:00.000","2015-06-12T00:00:00.000","NULL","480","3","1","9","6","8"
"5136","9004979","2015-06-01T00:00:00.000","2015-06-06T00:00:00.000","NULL","0","3","1","9","6","8"
"5149","9004979","2015-06-15T00:00:00.000","2015-06-21T00:00:00.000","NULL","480","3","4","9","6","8"
"5140","9004979","2015-06-01T00:00:00.000","2015-06-06T00:00:00.000","NULL","1","3","6","9","6","8"
"5138","9004979","2015-06-01T00:00:00.000","2015-06-01T00:00:00.000","NULL","480","3","1","9","6","8"
"5143","9004979","2015-06-08T00:00:00.000","2015-06-11T00:00:00.000","NULL","0","3","1","9","6","8"
"5151","9004979","2015-06-15T00:00:00.000","2015-06-20T00:00:00.000","NULL","1","3","6","9","6","8"
"5147","9004979","2015-06-15T00:00:00.000","2015-06-21T00:00:00.000","NULL","0","3","1","9","6","8"
"6700","9004936","2015-07-13T00:00:00.000","2015-07-17T00:00:00.000","NULL","1","3","6","9","6","3"
"6701","9004936","2015-07-13T00:00:00.000","2015-07-16T00:00:00.000","NULL","1","3","6","9","6","3"
"6702","9004936","2015-07-13T00:00:00.000","2015-07-15T00:00:00.000","NULL","1","3","6","9","6","3"
"6708","9004936","2015-07-27T00:00:00.000","2015-07-28T00:00:00.000","NULL","480","3","1","9","6","3"
"6709","9004936","2015-07-27T00:00:00.000","2015-07-27T00:00:00.000","NULL","1","3","6","9","6","3"
"5146","9004979","2015-06-08T00:00:00.000","2015-06-10T00:00:00.000","NULL","1","3","6","9","6","8"
"6654","9003975","2015-06-01T00:00:00.000","2015-06-04T00:00:00.000","NULL","480","3","1","9","6","3"
"6655","9003975","2015-06-01T00:00:00.000","2015-06-06T00:00:00.000","NULL","480","3","1","9","6","3"
"6656","9003975","2015-06-01T00:00:00.000","2015-06-06T00:00:00.000","NULL","1","3","6","9","6","3"
"6657","9003975","2015-06-01T00:00:00.000","2015-06-05T00:00:00.000","NULL","1","3","6","9","6","3"
"10166","9005315","2015-08-10T00:00:00.000","2015-08-11T00:00:00.000","NULL","480","3","1","9","8","3"
"10167","9005315","2015-08-10T00:00:00.000","2015-08-16T00:00:00.000","NULL","480","3","4","9","8","3"
"10168","9005315","2015-08-10T00:00:00.000","2015-08-15T00:00:00.000","NULL","480","3","4","9","8","3"
"10169","9005315","2015-08-10T00:00:00.000","2015-08-15T00:00:00.000","NULL","1","3","6","9","8","3"
"10170","9005315","2015-08-10T00:00:00.000","2015-08-14T00:00:00.000","NULL","1","3","6","9","8","3"
"10171","9005315","2015-08-17T00:00:00.000","2015-08-20T00:00:00.000","NULL","1","3","6","9","8","3"
"10172","9005315","2015-08-24T00:00:00.000","2015-08-26T00:00:00.000","NULL","480","3","1","9","8","3"
"10178","9004377","2015-06-22T00:00:00.000","2015-06-26T00:00:00.000","NULL","255","3","1","9","8","3"
"4771","9004981","2015-06-22T00:00:00.000","2015-06-23T00:00:00.000","NULL","480","3","1","9","4","3"
"4772","9004981","2015-06-22T00:00:00.000","2015-06-22T00:00:00.000","NULL","0","3","1","9","4","3"
"4773","9004981","2015-06-22T00:00:00.000","2015-06-26T00:00:00.000","NULL","1","3","6","9","4","3"
"6658","9003975","2015-06-22T00:00:00.000","2015-06-26T00:00:00.000","NULL","480","3","1","9","6","3"
"4774","9004981","2015-06-22T00:00:00.000","2015-06-25T00:00:00.000","NULL","1","3","6","9","4","3"
"4775","9004981","2015-06-22T00:00:00.000","2015-06-22T00:00:00.000","NULL","1","3","6","9","4","3"
"4800","9003085","2015-06-01T00:00:00.000","2015-06-05T00:00:00.000","NULL","480","3","1","9","4","3"
"4801","9003085","2015-06-08T00:00:00.000","2015-06-14T00:00:00.000","NULL","0","3","1","9","4","3"
"4802","9003085","2015-06-08T00:00:00.000","2015-06-13T00:00:00.000","NULL","0","3","1","9","4","3"
"4803","9003085","2015-06-08T00:00:00.000","2015-06-10T00:00:00.000","NULL","480","3","1","9","4","3"
"4804","9003085","2015-06-08T00:00:00.000","2015-06-09T00:00:00.000","NULL","0","3","1","9","4","3"
"4805","9003085","2015-06-08T00:00:00.000","2015-06-14T00:00:00.000","NULL","480","3","4","9","4","3"
"4806","9003085","2015-06-08T00:00:00.000","2015-06-14T00:00:00.000","NULL","1","3","6","9","4","3"
"4807","9003085","2015-06-08T00:00:00.000","2015-06-13T00:00:00.000","NULL","1","3","6","9","4","3"
"4776","9004986","2015-06-01T00:00:00.000","2015-06-06T00:00:00.000","NULL","360","3","1","9","4","3"
"4777","9004986","2015-06-01T00:00:00.000","2015-06-05T00:00:00.000","NULL","480","3","1","9","4","3"
"4778","9004986","2015-06-01T00:00:00.000","2015-06-04T00:00:00.000","NULL","0","3","1","9","4","3"
"4779","9004986","2015-06-01T00:00:00.000","2015-06-03T00:00:00.000","NULL","0","3","1","9","4","3"
"4780","9004986","2015-06-01T00:00:00.000","2015-06-04T00:00:00.000","NULL","1","3","6","9","4","3"
"4781","9004986","2015-06-01T00:00:00.000","2015-06-03T00:00:00.000","NULL","1","3","6","9","4","3"
"4782","9004986","2015-06-08T00:00:00.000","2015-06-13T00:00:00.000","NULL","480","3","1","9","4","3"
"4783","9004986","2015-06-08T00:00:00.000","2015-06-11T00:00:00.000","NULL","0","3","1","9","4","3"
"4784","9004986","2015-06-08T00:00:00.000","2015-06-08T00:00:00.000","NULL","480","3","1","9","4","3"
"4785","9004986","2015-06-08T00:00:00.000","2015-06-13T00:00:00.000","NULL","1","3","6","9","4","3"
"10179","9004377","2015-06-22T00:00:00.000","2015-06-25T00:00:00.000","NULL","240","3","1","9","8","3"
"6633","9005312","2015-07-20T00:00:00.000","2015-07-22T00:00:00.000","NULL","1","3","6","9","8","8"
"10780","9004798","2015-07-13T00:00:00.000","2015-07-18T00:00:00.000","NULL","360","3","1","9","8","3"
"10803","9003373","2015-07-27T00:00:00.000","2015-07-27T00:00:00.000","NULL","480","3","1","9","8","3"
"10805","9003373","2015-07-27T00:00:00.000","2015-07-31T00:00:00.000","NULL","1","3","6","9","8","3"
"6659","9003975","2015-06-22T00:00:00.000","2015-06-25T00:00:00.000","NULL","1","3","6","9","6","3"
"10806","9003373","2015-07-27T00:00:00.000","2015-07-30T00:00:00.000","NULL","1","3","6","9","8","3"
"10180","9004377","2015-06-22T00:00:00.000","2015-06-26T00:00:00.000","NULL","1","3","6","9","8","3"
"10181","9004377","2015-07-20T00:00:00.000","2015-07-24T00:00:00.000","NULL","240","3","1","9","8","3"
"10182","9004377","2015-07-20T00:00:00.000","2015-07-23T00:00:00.000","NULL","240","3","1","9","8","3"
"6660","9003975","2015-06-22T00:00:00.000","2015-06-24T00:00:00.000","NULL","1","3","6","9","6","3"
"6661","9003975","2015-06-29T00:00:00.000","2015-07-01T00:00:00.000","NULL","480","3","1","9","6","3"
"5150","9004979","2015-06-15T00:00:00.000","2015-06-21T00:00:00.000","NULL","1","3","6","9","6","8"
"5144","9004979","2015-06-08T00:00:00.000","2015-06-10T00:00:00.000","NULL","0","3","1","9","6","8"
"7702","9004979","2015-06-29T00:00:00.000","2015-07-02T00:00:00.000","NULL","480","3","1","9","6","3"
"7703","9004979","2015-06-29T00:00:00.000","2015-07-01T00:00:00.000","NULL","2","3","6","9","6","3"
"7704","9004979","2015-07-13T00:00:00.000","2015-07-19T00:00:00.000","NULL","960","3","1","9","6","3"
"7705","9004979","2015-07-13T00:00:00.000","2015-07-17T00:00:00.000","NULL","480","3","1","9","6","3"
"7706","9004979","2015-07-13T00:00:00.000","2015-07-19T00:00:00.000","NULL","1185","3","4","9","6","3"
"7707","9004979","2015-07-13T00:00:00.000","2015-07-19T00:00:00.000","NULL","1","3","6","9","6","3"
"4786","9004986","2015-06-08T00:00:00.000","2015-06-11T00:00:00.000","NULL","1","3","6","9","4","3"
"4787","9004986","2015-06-15T00:00:00.000","2015-06-21T00:00:00.000","NULL","0","3","1","9","4","3"
"4788","9004986","2015-06-15T00:00:00.000","2015-06-18T00:00:00.000","NULL","480","3","1","9","4","3"
"4789","9004986","2015-06-15T00:00:00.000","2015-06-17T00:00:00.000","NULL","0","3","1","9","4","3"
"5499","9005346","2015-06-01T00:00:00.000","2015-06-06T00:00:00.000","NULL","0","3","1","9","4","3"
"5500","9005346","2015-06-01T00:00:00.000","2015-06-03T00:00:00.000","NULL","0","3","1","9","4","3"
"5501","9005346","2015-06-01T00:00:00.000","2015-06-05T00:00:00.000","NULL","0","3","1","9","4","3"
"5502","9005346","2015-06-01T00:00:00.000","2015-06-04T00:00:00.000","NULL","0","3","1","9","4","3"
"5536","9004987","2015-06-15T00:00:00.000","2015-06-16T00:00:00.000","NULL","480","3","1","9","4","3"
"5537","9004987","2015-06-15T00:00:00.000","2015-06-15T00:00:00.000","NULL","0","3","1","9","4","3"
"5538","9004987","2015-06-15T00:00:00.000","2015-06-20T00:00:00.000","NULL","1","3","6","9","4","3"
"5539","9004987","2015-06-15T00:00:00.000","2015-06-19T00:00:00.000","NULL","1","3","6","9","4","3"
"5540","9004987","2015-06-15T00:00:00.000","2015-06-18T00:00:00.000","NULL","1","3","6","9","4","3"
"4790","9004986","2015-06-15T00:00:00.000","2015-06-16T00:00:00.000","NULL","0","3","1","9","4","3"
"5503","9005346","2015-06-01T00:00:00.000","2015-06-02T00:00:00.000","NULL","0","3","1","9","4","3"
"5504","9005346","2015-06-01T00:00:00.000","2015-06-01T00:00:00.000","NULL","0","3","1","9","4","3"
"5505","9005346","2015-06-01T00:00:00.000","2015-06-06T00:00:00.000","NULL","1","3","6","9","4","3"
"5506","9005346","2015-06-01T00:00:00.000","2015-06-03T00:00:00.000","NULL","1","3","6","9","4","3"
"5507","9005346","2015-06-01T00:00:00.000","2015-06-05T00:00:00.000","NULL","1","3","6","9","4","3"
"5508","9005346","2015-06-01T00:00:00.000","2015-06-04T00:00:00.000","NULL","1","3","6","9","4","3"
"5509","9005346","2015-06-01T00:00:00.000","2015-06-02T00:00:00.000","NULL","1","3","6","9","4","3"
"5510","9005346","2015-06-01T00:00:00.000","2015-06-01T00:00:00.000","NULL","1","3","6","9","4","3"
"7708","9004979","2015-07-13T00:00:00.000","2015-07-16T00:00:00.000","NULL","1","3","6","9","6","3"
"7709","9004979","2015-07-13T00:00:00.000","2015-07-15T00:00:00.000","NULL","1","3","6","9","6","3"
"6565","9004979","2015-07-06T00:00:00.000","2015-07-07T00:00:00.000","NULL","480","3","1","9","6","5"
"5511","9005346","2015-06-08T00:00:00.000","2015-06-09T00:00:00.000","NULL","0","3","1","9","4","3"
"5512","9005346","2015-06-08T00:00:00.000","2015-06-08T00:00:00.000","NULL","0","3","1","9","4","3"
"7618","9004223","2015-07-13T00:00:00.000","2015-07-19T00:00:00.000","NULL","480","3","4","9","6","5"
"6710","9003778","2015-06-29T00:00:00.000","2015-07-04T00:00:00.000","NULL","480","3","1","9","6","3"
"5513","9005346","2015-06-08T00:00:00.000","2015-06-09T00:00:00.000","NULL","1","3","6","9","4","3"
"5514","9005346","2015-06-08T00:00:00.000","2015-06-08T00:00:00.000","NULL","1","3","6","9","4","3"
"5515","9005346","2015-06-22T00:00:00.000","2015-06-24T00:00:00.000","NULL","0","3","1","9","4","3"
"5516","9005346","2015-06-22T00:00:00.000","2015-06-26T00:00:00.000","NULL","0","3","1","9","4","3"
"5517","9005346","2015-06-22T00:00:00.000","2015-06-24T00:00:00.000","NULL","1","3","6","9","4","3"
"5518","9005346","2015-06-22T00:00:00.000","2015-06-26T00:00:00.000","NULL","1","3","6","9","4","3"
"5520","9005346","2015-06-29T00:00:00.000","2015-06-30T00:00:00.000","NULL","0","3","1","9","4","3"
"5521","9005346","2015-06-29T00:00:00.000","2015-06-29T00:00:00.000","NULL","0","3","1","9","4","3"
"5523","9005346","2015-06-29T00:00:00.000","2015-06-30T00:00:00.000","NULL","1","3","6","9","4","3"
"5524","9005346","2015-06-29T00:00:00.000","2015-06-29T00:00:00.000","NULL","1","3","6","9","4","3"
"4791","9004986","2015-06-15T00:00:00.000","2015-06-20T00:00:00.000","NULL","480","3","1","9","4","3"
"4792","9004986","2015-06-15T00:00:00.000","2015-06-21T00:00:00.000","NULL","480","3","4","9","4","3"
"4793","9004986","2015-06-15T00:00:00.000","2015-06-21T00:00:00.000","NULL","1","3","6","9","4","3"
"4794","9004986","2015-06-15T00:00:00.000","2015-06-17T00:00:00.000","NULL","1","3","6","9","4","3"
"4795","9004986","2015-06-15T00:00:00.000","2015-06-16T00:00:00.000","NULL","1","3","6","9","4","3"
"4796","9004986","2015-06-15T00:00:00.000","2015-06-20T00:00:00.000","NULL","1","3","6","9","4","3"
"4797","9004986","2015-06-22T00:00:00.000","2015-06-23T00:00:00.000","NULL","420","3","1","9","4","3"
"4798","9004986","2015-06-22T00:00:00.000","2015-06-22T00:00:00.000","NULL","0","3","1","9","4","3"
"4799","9004986","2015-06-22T00:00:00.000","2015-06-22T00:00:00.000","NULL","1","3","6","9","4","3"
"4821","9004798","2015-06-01T00:00:00.000","2015-06-03T00:00:00.000","NULL","0","3","1","9","4","3"
